cLO_pT,cLO_phi,cLO_eta,c_pT,c_phi,c_eta,chad_pT,chad_phi,chad_eta,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbar_pT,cbar_phi,cbar_eta,cbarhad_pT,cbarhad_phi,cbarhad_eta,d1_pT,d1_phi,d1_eta,d1bar_pT,d1bar_phi,d1bar_eta,d2_pT,d2_phi,d2_eta,d2bar_pT,d2bar_phi,d2bar_eta,d3_pT,d3_phi,d3_eta,d3bar_pT,d3bar_phi,d3bar_eta,d4_pT,d4_phi,d4_eta,d4bar_pT,d4bar_phi,d4bar_eta,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
0.910443,-2.49287,5.03965,0.933805,-0.856643,5.07622,1.12181,-1.07778,5.77654,0.910443,0.64872,3.70501,0.863869,0.654078,3.64279,0.943181,1.04012,3.33245,1.19317,-0.283262,5.23172,0.963082,2.14173,2.80233,0.898069,-2.32466,5.03975,0.997826,0.00313354,2.36861,0.181233,-3.12473,5.27969,0.782686,-2.15777,4.88086,0.240542,-0.673982,2.33048,0.824247,0.187015,2.29725,143,1,0.130209,0,0
2.50441,-1.8017,0.894697,3.05151,-1.80941,1.26916,1.50569,-1.83341,1.42222,2.50441,1.33989,1.3888,2.0498,1.26701,0.878623,1.38841,1.26156,1.96992,1.25484,-2.02579,1.60994,1.30642,1.97123,1.59182,0.364202,-1.11421,-0.19989,0.939425,0.127532,1.40777,0.306229,-0.859886,0.393994,0.102645,-1.96318,-1.4073,0.866865,0.0836833,1.21817,0.0826465,0.605272,2.43361,102,1,1.25484,0,0
0.319266,2.39437,-9.87774,0.562833,1.92584,-9.30803,0.334579,2.47508,-10.3952,0.319266,-0.747226,-7.38828,0.581329,-0.121183,-6.88668,0.404687,1.08604,-6.66466,0.322262,0.98055,-10.3213,0.477339,2.24785,-5.04222,0.446504,-3.00481,-7.85687,0.487833,-0.0286738,-6.21274,0.0839557,1.49375,-8.47154,0.471513,-2.82992,-7.37517,0.512661,0.13799,-5.86017,0.0868741,-1.80493,-6.59636,64,0,0,0,0
0.646779,1.26289,6.45695,1.08861,0.456865,5.99228,0.993452,0.550697,6.44169,0.646779,-1.8787,4.64856,1.64768,-0.415482,4.23814,1.01033,0.17907,4.35095,0.21328,0.92138,7.78944,0.387598,-2.8593,4.35809,0.798405,0.453776,4.91003,1.39643,0.207674,3.53959,0.103364,-0.320876,4.78224,0.728133,0.553234,4.88121,1.05387,0.0612028,3.4195,0.385833,0.617713,3.71957,64,0,0,3,0.880858
2.55894,2.12461,0.261745,2.45361,1.85192,0.276584,1.82908,1.88683,-0.0530365,2.55894,-1.01698,2.11355,2.9899,-1.18312,1.96151,2.34384,-1.10532,2.37411,1.96958,2.09837,-0.193841,1.89388,-1.45148,1.92153,0.424679,0.0865634,0.632982,0.853853,-0.253408,2.67217,0.430032,-0.235744,0.350134,0.137246,1.53472,0.861748,0.117481,0.172096,2.34258,0.74842,-0.318249,2.7,86,1,1.96958,1,1.89388
2.61803,-1.28733,6.68241,2.34326,-1.86622,6.35615,1.76467,-1.80392,6.63421,2.61803,1.85426,6.07179,0.398474,-0.00617122,7.44994,0.786444,1.33029,6.86421,1.07374,-2.67626,6.54646,0.422849,-1.91412,6.92827,1.35282,-1.15058,6.08503,1.20784,1.29435,5.58361,0.61294,-1.48825,6.0364,0.800676,-0.894162,6.04463,0.613496,1.62317,5.61879,0.657755,0.988406,5.44457,206,5,1.96526,0,0
1.52456,3.05699,1.92257,1.74318,-2.26786,2.05167,0.946349,-2.67012,3.41128,1.52456,-0.0845984,0.719527,2.18495,-0.741778,0.862742,1.5974,-0.722554,0.723078,0.657183,1.95049,3.17338,0.426823,-2.33557,1.17231,1.20061,-2.09365,2.3887,1.67076,-0.464459,0.371601,0.764692,-1.95869,2.54146,0.454664,-2.32191,2.00807,0.438831,-0.16599,0.615273,1.25796,-0.56722,0.273135,98,2,0.394974,4,2.0598
4.12147,-1.90151,-1.53073,4.0025,-2.28685,-1.41673,3.33566,-2.39017,-1.44157,4.12147,1.24008,-1.80707,4.62416,1.58005,-1.74397,4.51541,1.60995,-2.02646,3.02643,-2.30209,-1.1463,3.78716,1.72645,-2.07566,0.417017,-3.08265,-2.4406,0.873045,1.08144,-1.55653,0.318449,2.58604,-2.33533,0.241461,-2.21875,-1.84594,0.795794,1.1386,-1.32583,0.0907553,0.556827,-2.56351,180,4,3.9097,6,6.17536
2.88037,0.536837,-0.726809,4.86278,0.954152,-0.892307,4.69357,1.15107,-0.78218,2.88037,-2.60476,-0.450683,2.37141,2.93911,-0.715199,2.37528,2.88562,-1.26768,1.66556,0.716841,-0.703221,0.938721,2.51384,-1.85651,3.25882,1.36779,-0.775204,1.53894,3.10906,-0.585644,2.65446,1.41875,-0.761519,0.622669,1.14886,-0.813682,0.938949,3.00036,-0.383927,0.614042,-3.00748,-0.846675,174,10,6.76525,1,0.938721
2.0067,2.56273,2.7273,2.23928,3.08055,2.82551,3.42934,2.83635,2.57034,2.0067,-0.57886,2.67865,1.9207,-1.03229,2.36835,1.91906,-1.04978,2.28354,0.873291,-2.86361,3.00525,0.358679,0.421817,2.86591,2.74291,2.6601,2.29591,1.91705,-1.23706,1.88637,2.24893,2.713,2.25413,0.511147,2.4253,2.4334,0.355083,-1.03413,1.61854,1.57089,-1.28263,1.93336,177,6,3.64522,5,3.60814
1.37272,-0.000570358,7.71922,1.86211,-0.0607375,7.42711,1.57981,-0.305863,7.91497,1.37272,3.14102,7.44589,1.85241,-2.98841,7.13593,1.36865,-2.87072,7.10091,1.7871,-0.403233,7.25642,1.62482,-2.97068,6.81723,0.264033,2.11756,8.82324,0.296352,-0.308085,6.38707,0.118711,-2.32746,8.01581,0.316809,1.74779,8.41722,0.167696,0.378235,5.24326,0.197628,-0.875812,6.59343,87,1,1.7871,1,1.62482
1.37601,2.63673,7.93919,1.44352,2.76273,7.86887,1.67917,2.61841,8.29631,1.37601,-0.504866,6.33987,1.58314,-0.811917,6.34277,0.853301,-0.50578,6.68441,1.27484,3.11001,8.36778,0.373103,1.36553,6.08646,0.81883,1.79286,7.32464,1.02752,-0.859976,6.22358,0.647639,1.9529,7.38862,0.207027,1.27098,6.84692,0.571563,-0.510316,6.04014,0.528183,-1.23975,6.26724,99,2,1.4518,2,0.698444
2.87589,2.24098,3.97772,3.52942,2.1861,3.56991,2.10799,2.30763,4.07187,2.87589,-0.900616,2.87293,3.02941,-0.452241,2.99907,2.04367,-0.397077,3.08292,0.599128,3.07898,4.76331,0.868148,-0.944846,2.54772,1.72962,2.06375,3.43209,1.37877,-0.0629841,3.1914,0.628383,2.01229,3.7113,1.10254,2.09306,3.22793,0.617646,-0.38918,3.08465,0.818002,0.181396,3.19854,127,3,2.80666,4,2.64055
6.63447,2.46689,1.36052,2.65215,2.05341,1.39148,2.9179,2.09906,1.8041,6.63447,-0.674707,-0.00328848,6.79728,-0.673838,-0.00955676,5.9,-0.682722,-0.137191,2.17165,2.45321,1.81529,1.99235,-0.381389,0.0550608,1.15905,1.39176,1.36817,4.04091,-0.829582,-0.226165,0.323652,1.67795,1.79129,0.853461,1.2845,1.13154,1.70362,-0.729141,-0.161901,2.35209,-0.902272,-0.270776,331,7,5.13045,10,8.58028
2.62935,0.871251,1.18366,2.94165,0.5569,1.03333,2.02232,0.451776,1.61955,2.62935,-2.27034,-2.94261,4.67893,-1.77498,-2.39043,3.93843,-1.77823,-2.54483,1.79099,0.401633,0.995359,3.59287,-1.91272,-2.36354,0.25024,0.818685,3.11542,0.612361,-0.872727,-2.97976,0.244228,1.49937,2.89207,0.165155,-0.377448,2.0333,0.347635,-0.322683,-3.05784,0.364524,-1.3946,-2.55001,78,5,2.81372,2,3.95739
0.806392,-0.948211,8.95518,0.857905,-1.0368,8.88936,0.628387,-1.05039,9.78908,0.806392,2.19338,7.32694,0.839506,2.31855,7.31099,0.390406,2.47472,7.456,0.819733,0.0429153,8.50252,0.715557,1.10363,5.75113,0.770321,-2.28836,9.13862,0.744045,-2.57813,6.40582,0.560129,-2.11695,8.7232,0.238386,-2.70075,9.65769,0.14985,-1.58391,6.65182,0.674162,-2.76557,6.20663,88,0,0,0,0
2.82527,1.55738,2.72903,3.01623,1.58981,3.35542,2.52085,1.58625,3.30735,2.82527,-1.58421,2.73635,2.706,-1.8452,2.83824,2.10864,-1.67757,2.80556,2.7106,1.60483,3.06049,1.84335,-2.12565,2.54056,0.195862,-1.29536,4.03284,0.915325,-0.617307,2.53715,0.15857,-2.95993,2.94252,0.263292,-0.65234,3.42106,0.371714,-0.130002,2.24615,0.612145,-0.905619,2.57934,258,2,3.02688,5,2.39294
4.5829,-0.895114,-0.207913,3.58295,-1.0724,-0.0089758,2.67771,-0.892184,0.14462,4.5829,2.24648,-2.15769,4.70332,2.25614,-2.22131,4.30419,2.26599,-2.37726,2.14081,-0.738727,0.442166,1.72869,1.85364,-2.56574,0.650379,-1.41942,-0.813204,2.80723,2.51535,-2.1438,0.424718,-0.972082,-0.499955,0.324474,-2.02131,-0.972803,2.18554,2.46295,-2.08321,0.635094,2.69659,-2.31129,84,5,3.30317,7,5.41354
3.04538,0.49362,-6.69828,3.44273,0.342649,-6.6621,2.00361,0.501916,-6.52429,3.04538,-2.64797,-7.25281,2.64911,-2.49057,-7.36334,2.05393,-2.69082,-7.63112,1.77075,0.40389,-5.88483,1.94231,-2.37635,-7.50136,0.297127,1.12465,-7.80498,0.635409,2.3532,-7.02903,0.195487,1.07656,-6.57908,0.102299,1.21664,-8.6567,0.156631,-2.88484,-7.31035,0.573062,2.11451,-6.7369,84,5,3.83908,3,3.55969
1.31484,-1.96297,-0.675362,1.58656,-1.39783,-0.656744,1.84184,-1.07389,-1.38105,1.31484,1.17862,-1.53625,1.47747,0.844285,-1.32861,1.42493,0.934225,-1.48269,1.8022,-1.35072,-1.32826,1.80045,0.823354,-0.98032,0.504312,0.28055,-0.513632,0.415353,-2.70758,-1.53078,0.225754,0.357669,0.392175,0.27977,0.218342,-1.07341,0.0781274,2.51052,-0.652125,0.383643,-2.52847,-1.54705,91,3,4.02879,1,1.80045
0.801961,1.94938,7.93264,1.31391,1.79633,7.39863,1.37413,1.83953,7.8695,0.801961,-1.19221,5.74681,1.21747,-1.43807,5.63324,0.684486,-2.51195,6.36233,1.67178,1.8221,7.55306,0.534123,2.96783,6.49087,0.298822,-1.39976,7.21844,0.496156,-1.62554,4.50068,0.156544,-2.87118,7.17761,0.323293,-0.897021,6.44075,0.0441038,1.91986,5.47912,0.536992,-1.59326,4.15187,98,1,1.67178,0,0
0.901652,0.208732,-8.62978,1.19504,0.522268,-8.37024,1.14097,0.420022,-9.17775,0.901652,-2.93286,-6.62343,0.471464,-1.1231,-7.01264,0.60368,-2.45895,-6.10974,1.36405,0.654032,-8.24866,0.323362,-1.19252,-6.58949,0.366879,-1.68212,-9.67347,0.593288,-3.00578,-4.12166,0.194827,-1.57219,-10.1331,0.174542,-1.80489,-8.57814,0.216313,-2.49775,-4.62654,0.417764,3.02278,-3.54625,74,0,0,1,0.156847
0.302607,-2.89009,1.79054,0.694693,-0.978817,1.10558,0.573862,-1.54576,2.62487,0.302607,0.251502,-3.19837,1.11677,1.37348,-1.75748,0.497078,1.86552,-3.69179,0.573441,2.03281,2.07315,0.732057,0.829528,-2.13661,1.12003,-1.32735,1.20281,0.64192,-3.04121,-3.07113,0.138954,-1.35808,2.01423,0.981148,-1.323,1.02086,0.590387,3.13793,-3.04423,0.0821837,-2.19911,-2.87195,79,1,0.138954,1,0.0817064
0.67766,-0.383289,-8.48716,0.463284,-0.272957,-8.77944,0.51099,0.0120566,-9.88443,0.67766,2.7583,-6.79341,0.0629472,2.5788,-8.83161,0.807596,2.99,-6.4749,0.668102,-0.757385,-9.49244,1.09961,2.36745,-5.36075,0.46586,1.51606,-7.82729,0.646897,-1.58948,-6.10464,0.387417,1.5116,-7.10049,0.0784662,1.53807,-9.09425,0.338007,-2.11971,-6.25591,0.394282,-1.14106,-5.66368,109,0,0,0,0
0.757034,-0.917861,-8.95431,0.747367,-1.03677,-8.91817,1.28272,-0.767832,-9.06954,0.757034,2.22373,-6.87614,0.896661,1.90769,-6.74534,0.9476,2.19833,-6.21304,1.14387,-0.806547,-9.1231,0.664557,0.734379,-6.12629,0.146559,-0.460942,-8.41174,1.09785,2.84417,-5.0358,0.182423,-2.00744,-7.67551,0.231211,0.447841,-7.04921,1.00795,2.86732,-5.028,0.0931308,2.59105,-5.08396,88,1,1.14387,0,0
1.21025,-1.32674,4.59413,0.407421,0.414787,5.96862,0.289006,-1.26008,7.51671,1.21025,1.81485,3.62028,1.18851,1.36145,3.54476,0.644903,1.55558,3.91915,0.661823,2.18272,6.26747,0.885173,2.38387,2.5877,0.941729,-1.05005,5.26662,0.653824,0.0558231,3.45881,0.415504,-1.34891,4.83513,0.558214,-0.829093,5.45191,0.0543003,-0.5791,4.92262,0.610956,0.108562,3.08252,104,1,1.31968,0,0
2.00279,-2.00727,-4.23191,2.12768,-1.66564,-4.15939,1.29966,-1.39987,-4.34627,2.00279,1.13432,-0.231282,2.64565,0.224899,-0.403835,2.3358,0.105699,-0.245986,0.320158,-1.66781,-5.50111,0.263561,0.679624,0.765826,0.99454,-1.31454,-3.09302,2.11931,0.0381279,-0.370171,0.711508,-1.37456,-3.24313,0.287499,-1.16553,-2.55589,1.50584,0.0200523,-0.245097,0.614317,0.0824475,-0.65232,153,0,0,3,2.33998
2.04696,0.323376,3.17951,1.5742,-0.179749,3.12057,1.9233,-0.189515,2.82038,2.04696,-2.81822,5.95522,1.36069,-1.04959,6.45638,0.786172,-1.7247,7.23383,2.20757,-0.255726,2.46443,0.76703,-0.744091,7.04204,0.315298,2.47043,3.01271,0.731588,-2.78211,5.66908,0.139123,3.04598,1.86923,0.212536,2.10613,3.25812,0.288407,2.80783,5.71984,0.542048,-2.43517,5.43324,81,2,2.5214,0,0
0.668318,1.61896,-7.31443,0.56259,1.30518,-7.47792,0.723183,2.269,-7.95513,0.668318,-1.52264,-4.36786,1.00103,-1.69516,-4.14739,0.739962,-1.82664,-4.23883,0.542757,-0.238774,-7.5541,0.778718,-2.57237,-2.97627,1.20421,2.5392,-6.74691,0.554404,-0.56356,-4.17512,0.729358,2.33496,-6.86922,0.511861,2.8324,-6.44892,0.290642,-0.961488,-4.49546,0.307815,-0.188971,-3.48309,83,1,0.319148,1,0.0315919
0.860381,-1.26549,1.36433,1.22886,0.614472,1.01761,1.53294,0.381157,1.28827,0.860381,1.8761,-3.59157,1.37703,-3.05708,-3.10778,1.54279,2.94987,-4.01943,0.566578,1.40057,1.92971,1.60521,2.5027,-3.70231,1.327,0.00893512,0.477662,0.700647,-1.89913,-3.39285,0.19357,0.47003,0.179946,1.15686,-0.0655811,0.51557,0.680763,-1.99549,-3.27751,0.069434,-0.666613,-3.69763,102,1,0.180206,3,2.02892
0.594048,0.235856,-5.36825,1.54492,-1.26964,-4.50896,1.5232,-1.03457,-5.05931,0.594048,-2.90574,-2.56344,1.34529,-2.41154,-2.2586,1.34272,2.58051,-2.36573,0.954645,-0.3345,-5.24944,1.0689,2.655,-2.54309,1.00364,-1.6942,-4.05797,0.287992,2.30068,-0.986727,0.364152,-1.8528,-3.55278,0.646617,-1.60514,-4.25056,0.15998,-2.38035,-0.621115,0.333799,1.80112,-0.635503,102,0,0,4,2.35603
1.40079,0.874479,-3.55712,2.32292,0.710701,-3.4869,1.24847,0.760792,-4.46026,1.40079,-2.26711,-3.8905,0.816265,-1.94184,-4.12767,0.774099,-1.7401,-3.99498,0.437357,2.66518,-4.3849,1.09914,-2.1451,-3.48995,1.45173,0.472143,-3.91681,0.493261,0.32986,-2.51137,1.34834,0.483221,-3.89496,0.10455,0.328787,-4.15408,0.411951,0.341335,-1.83873,0.0814746,0.271808,-3.7644,73,4,1.75244,2,1.29542
3.74791,-0.925172,-1.29663,3.91639,-1.02747,-1.35643,2.88354,-1.11846,-1.39218,3.74791,2.21642,-3.77834,4.11111,1.81444,-3.65369,3.29868,1.87844,-3.63513,1.32375,-1.3127,-1.85595,0.792339,1.77461,-3.387,1.60514,-0.958594,-0.746023,2.51195,1.91113,-3.70007,1.24311,-0.983633,-0.596003,0.363759,-0.872931,-1.16465,2.28125,1.92383,-3.70182,0.232692,1.78632,-3.67409,98,3,2.05161,8,4.8137
1.54071,3.07879,-1.06574,1.79547,-2.56277,-0.978603,0.885673,-2.93026,-2.59758,1.54071,-0.0628055,0.226172,1.42797,0.0823186,0.218435,1.17892,0.0516875,1.09845,0.6198,-1.68157,-1.63873,0.638353,1.45587,1.34032,0.906102,2.64685,-2.27921,1.24408,-0.478862,0.343489,0.53333,2.96699,-1.97236,0.433663,2.24946,-2.45231,0.740246,-0.201358,0.343487,0.569484,-0.842957,0.305148,90,0,0,0,0
2.30946,0.0581977,4.23016,4.44031,0.0204018,3.38635,2.26933,0.0266406,3.90375,2.30946,-3.08339,2.14411,0.529293,3.01197,2.61011,0.50226,2.85177,2.36103,2.44012,-0.00775361,3.52203,0.75657,1.76344,1.84441,0.188993,2.7082,5.06569,0.68706,-2.08256,0.432019,0.179799,-1.93932,4.35227,0.269168,1.97859,4.08482,0.617889,-2.30439,0.408279,0.159968,-1.06689,0.288565,165,5,4.65032,0,0
2.378,0.983886,2.31982,2.96777,0.809126,1.8703,2.34831,0.668638,1.82425,2.378,-2.15771,2.0449,1.31217,-1.18869,2.16422,1.19499,-1.57038,2.76341,1.78536,1.13538,1.76726,1.20049,-2.36922,2.24701,1.10173,-0.148509,1.36405,0.931578,-0.393566,2.11892,0.150675,-0.850764,1.70105,0.991497,-0.0501892,1.26423,0.404781,-0.0754383,1.68887,0.561567,-0.620981,2.29637,97,2,1.78806,1,0.214603
2.25796,-0.105091,5.78087,2.30565,0.0493729,5.74322,1.51748,-0.0476494,6.47853,2.25796,3.0365,4.40549,2.42056,2.24287,4.30848,1.63801,2.37741,4.23361,0.919531,0.419012,6.79867,0.350102,-2.43202,5.08891,0.809906,-0.583769,5.30706,1.64151,2.1635,3.53334,0.064087,-0.796226,6.63663,0.747382,-0.565687,5.03208,0.44931,1.7964,3.64888,1.23273,2.29469,3.45272,170,4,1.2936,9,5.00213
1.37583,-1.29638,2.14824,2.75308,-2.2173,1.42474,2.42212,-2.2479,1.76483,1.37583,1.84522,1.30707,1.5173,3.0925,0.556611,1.45753,2.73676,-0.0915148,0.636903,-1.87917,2.58849,1.67472,2.81945,-0.336502,1.84239,-2.37282,1.16051,0.252698,0.174439,1.32285,1.70727,-2.37091,1.12274,0.135161,-2.39696,1.55496,0.0964591,-2.4032,0.518328,0.338174,0.327502,0.982605,99,3,3.15553,3,2.11123
1.02545,1.06916,7.98787,1.24371,0.938901,7.8115,0.959954,0.589128,8.70883,1.02545,-2.07243,6.4046,0.877525,-2.10852,6.49474,0.556708,-1.68077,6.60648,1.45142,0.748087,8.03153,0.907211,-2.56072,5.87014,0.525994,-2.10044,7.84915,0.699518,-0.0794348,4.86244,0.427335,-1.67676,7.72034,0.222448,-3.01091,7.45712,0.163279,-0.0148602,5.67568,0.536683,-0.0990684,4.38007,82,2,1.63775,0,0
1.87594,1.05629,1.94988,0.606602,0.766032,2.2313,0.359595,0.425305,-0.134102,1.87594,-2.0853,5.64766,1.66185,-1.89154,5.78533,1.09018,-2.03154,6.90682,0.73909,-1.77885,-0.159957,0.999677,-1.35809,6.79861,0.995069,1.06717,0.0706505,0.695751,3.14066,5.6247,0.0561149,1.32721,0.978342,0.940952,1.05184,0.00666805,0.438953,3.00378,5.86884,0.267692,-2.91685,4.94322,78,1,0.940952,2,1.16774
0.859163,3.09576,8.26614,0.20365,-0.660204,9.10917,0.227354,-2.3562,9.84957,0.859163,-0.0458326,6.45189,0.846381,0.251892,6.61768,0.138298,1.20557,8.19095,0.814377,-1.457,7.59516,0.888677,0.741521,5.99019,0.69605,1.94317,8.25926,0.767504,-2.48081,5.23435,0.105559,2.74789,7.98798,0.627492,1.82164,8.24008,0.0323232,-1.78416,6.96891,0.743002,-2.50873,4.99416,82,0,0,1,0.627492
1.2646,-2.68465,-7.88881,1.8701,-2.91897,-7.52047,2.12838,-2.78231,-7.94469,1.2646,0.456943,-5.23044,0.918805,-0.235336,-5.35328,0.451117,0.864505,-5.90225,0.313802,-2.55609,-8.153,1.11875,0.51158,-4.55119,1.82393,-2.82091,-7.89868,0.712702,-2.85058,-4.4174,0.132703,-2.77649,-8.32614,1.69137,-2.82439,-7.85584,0.38338,-2.31676,-4.43827,0.429515,2.96117,-4.12702,62,3,2.13788,0,0
1.30334,1.38807,-1.20274,1.64281,1.44149,-1.11131,1.27551,1.34214,-1.11864,1.30334,-1.75352,-2.75082,0.914538,-1.42571,-3.02834,0.603966,-1.78578,-4.65897,1.31801,1.1415,-1.18798,0.674575,0.0129078,-4.10993,0.263159,2.97401,0.752797,1.00196,-2.50109,-3.11927,0.210856,-2.59285,1.08107,0.173237,2.04805,-0.327009,0.764958,-2.68309,-2.89282,0.28546,-1.99468,-3.43728,110,4,2.80849,0,0
0.718367,0.915574,9.00662,0.846501,1.16377,8.83937,0.731648,1.05521,9.73365,0.718367,-2.22602,6.34645,0.860545,-2.55118,6.24646,0.559562,-2.83607,6.29758,0.828281,-0.10161,9.29259,0.71053,1.4626,5.36128,0.856633,2.14219,8.2728,1.0666,-2.18006,4.96371,0.189272,1.33462,8.18661,0.738573,2.32845,8.19456,0.82892,-1.9752,4.86481,0.305721,-2.7643,4.99596,61,0,0,0,0
1.24046,-2.61306,-2.20222,1.36468,-2.20322,-1.36434,1.35322,-1.16635,-2.0657,1.24046,0.528534,-5.21558,1.33289,-0.712576,-5.21611,1.38773,0.0320253,-5.43087,0.715883,-2.25537,-2.30854,1.66193,0.177716,-4.70808,1.20247,-0.610607,-1.14018,0.352217,-2.35495,-5.93151,1.08895,-0.690421,-1.06078,0.145682,0.02786,-1.48096,0.174959,-2.77885,-6.40809,0.205739,-1.99762,-4.85963,109,2,1.20705,2,1.55391
1.34799,-1.96681,-2.74655,2.68139,-1.33929,-2.95137,1.74085,-1.46778,-3.11928,1.34799,1.17478,-3.9865,1.28802,0.93389,-3.83627,0.665631,1.68835,-4.99479,1.4908,-2.06733,-2.72103,0.803387,0.205013,-3.99516,0.983767,-0.442048,-2.83894,0.997532,2.61948,-4.00346,0.0774395,-0.446776,-3.96474,0.906329,-0.441644,-2.64364,0.773907,2.56469,-4.11079,0.228746,2.8058,-3.48328,139,2,0.280361,1,0.178873
1.4687,-0.268382,-7.49785,1.28148,-0.0454404,-7.6297,1.08937,-0.121988,-8.27411,1.4687,2.87321,-3.85243,1.80134,2.70376,-3.8643,1.57073,2.60945,-3.68562,0.252345,-2.31119,-9.27551,1.59121,2.20856,-3.47132,1.25265,0.0428996,-7.1387,0.629876,-2.27151,-2.90159,0.336402,-0.30856,-6.80549,0.943946,0.1659,-7.2079,0.0478673,-0.54755,-3.89693,0.638933,-2.34562,-2.65835,67,1,0.0993016,2,1.78442
2.02756,-0.658771,-2.34051,2.79392,-1.11151,-2.02257,2.3969,-1.30761,-2.64089,2.02756,2.48282,1.49312,1.53966,-3.06435,1.77484,1.57485,-3.08408,2.36144,1.50137,-1.69945,-2.84886,1.08345,-2.47192,1.65177,1.16081,-0.791012,-1.90264,0.927988,2.46368,2.48957,0.137528,-0.347993,-2.57533,1.03823,-0.847826,-1.75294,0.393362,2.96689,2.56,0.613453,2.14931,2.2993,149,4,2.61481,1,0.187386
1.66921,-3.11185,5.53985,3.1406,2.95889,4.96035,2.62064,2.9273,5.30557,1.66921,0.0297413,3.5586,0.591295,-0.534686,3.81615,0.373757,-1.18926,3.94967,2.30212,-3.05075,5.00483,0.893156,-2.54085,2.4693,0.811688,1.90737,5.42697,0.890077,0.178437,2.31469,0.645514,1.65348,5.20692,0.247399,2.62201,5.59846,0.272626,0.815444,2.08962,0.690236,-0.0587084,2.2908,114,2,0.674105,0,0
2.28364,0.123621,2.57737,3.4937,-0.10557,2.64728,2.70211,0.00588328,2.59582,2.28364,-3.01797,3.86483,2.03777,-2.87964,3.60619,2.0081,-2.92859,4.16169,2.78896,-0.0115005,2.48009,1.12717,2.78001,3.60601,0.0990973,2.63628,3.39596,1.22597,-2.40535,4.26671,0.139027,-3.08436,1.24939,0.0764229,0.820907,3.49228,0.605958,-2.0901,4.08282,0.676484,-2.68678,4.33158,77,2,3.10849,2,0.697004
0.30824,0.730058,-7.03525,1.01092,0.298056,-5.8586,0.698218,0.231644,-7.15574,0.30824,-2.41153,-4.89164,0.286584,-2.21232,-4.98995,0.0881966,2.28703,-5.67171,0.938979,-0.922309,-6.15261,0.819486,0.920638,-3.09659,0.915591,1.44768,-6.20511,0.806222,-2.32828,-2.24577,0.321103,1.82163,-6.58209,0.627735,1.25971,-5.86658,0.297876,-2.53395,-2.73077,0.518207,-2.21062,-1.77831,81,0,0,0,0
0.949322,0.0513964,3.55028,1.41122,1.11497,3.40352,0.545936,1.2168,5.21377,0.949322,-3.0902,2.31497,1.35116,2.33261,2.2465,0.555646,2.14243,2.66748,0.89245,0.244797,3.80224,0.587562,-0.031854,1.50001,0.738428,2.72945,4.40386,1.01219,2.64075,1.71848,0.473652,2.64751,4.64168,0.269171,2.87399,3.73308,0.285229,2.91837,2.20909,0.742015,2.5352,1.42175,89,2,0.223272,0,0
0.711896,0.470932,-5.80329,0.958806,0.312122,-5.51531,0.688459,0.763099,-6.67674,0.711896,-2.67066,-3.79208,0.722256,2.07021,-3.75863,0.625122,2.97895,-3.57719,0.64593,2.68362,-6.20634,0.359934,-1.48439,-3.91129,1.09359,0.174862,-5.33172,0.794511,2.52441,-1.73601,0.223892,0.108211,-4.8412,0.870325,0.191996,-5.42614,0.241498,-2.98833,-1.72368,0.643578,2.26,-1.6001,75,2,0.303656,1,0.55019
2.92409,-1.81786,4.5636,2.66229,-1.99942,4.47787,2.16281,-1.97697,4.68896,2.92409,1.32374,2.70918,3.30771,0.886922,2.98878,2.51179,1.13307,3.0614,2.12859,-2.10912,4.18594,1.67923,0.601191,2.99518,0.285404,-0.592172,5.81015,1.36328,1.80782,2.69271,0.266951,-1.22927,4.85857,0.173877,0.559116,5.85763,0.953845,1.97612,2.54286,0.452085,1.44659,2.87545,271,2,2.31325,2,2.13132
4.14246,2.32954,-5.02761,4.19502,2.24682,-5.00979,3.09244,1.95419,-5.38894,4.14246,-0.812055,-6.45154,3.92246,-1.12312,-6.51197,3.22422,-1.11204,-6.39489,2.7014,1.74371,-5.09198,1.23346,-0.94147,-5.93799,0.722259,2.85119,-5.79602,2.01955,-1.2159,-6.5853,0.0912665,-2.7773,-6.83289,0.652235,2.76588,-5.45734,1.64348,-1.14924,-6.61266,0.395185,-1.4966,-6.40649,186,6,4.42552,5,3.78852
2.07174,-1.91667,-0.636412,1.94885,-2.10846,-0.13489,1.46222,-1.93502,-0.636844,2.07174,1.22492,0.948848,3.72898,1.87976,0.670922,2.59764,1.67547,0.891836,1.68711,-1.82436,-0.667037,0.723453,2.57398,1.02405,0.284166,1.92157,0.699134,2.22046,1.4177,0.726522,0.213727,1.21832,1.06598,0.183795,2.77269,-0.311801,1.54845,1.37142,0.821914,0.677463,1.52366,0.480265,201,2,1.89311,5,3.01617
1.55934,1.17763,1.19997,1.35045,1.86232,1.5433,1.48584,1.72394,2.27584,1.55934,-1.96396,0.185247,1.59829,-2.35038,0.0554906,0.797927,-1.89596,-1.05081,1.50456,2.19705,1.65592,0.556584,-2.43559,-1.69045,0.70106,0.363732,2.27098,0.429491,-1.16732,0.924381,0.642524,0.294324,1.92727,0.074804,1.00186,3.46891,0.452899,-0.988076,0.514898,0.0823433,-2.93555,1.67625,150,3,0.796065,3,1.24224
