cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
1.45701,-2.87924,-3.0978,-2.73862,1.85758,-2.22647,-2.82834,-2.5796,1.12446,-2.58952,-3.07167,-2.41658,1.45701,0.262357,-1.32808,-1.03022,1.59438,0.548102,-1.39189,-1.12296,0.566182,0.452064,-2.67804,-1.48939,0.134787,2.23773,-0.536714,-0.381667,0.28373,-2.85846,-3.11141,-3.00354,0.847217,0.39573,-0.94278,-0.838832,1.11706,-2.46936,-3.07198,-2.9832,162,7,2.93692,3,0.92057
1.30271,0.084071,3.9217,3.50018,1.46085,0.0261697,3.46643,3.10748,0.952293,0.327017,3.90887,3.12248,1.30271,-3.05752,4.45394,4.03208,1.35559,-3.06816,4.54926,4.14965,0.874234,-2.70821,4.98227,4.12556,0.464944,-1.22666,4.2188,4.17568,0.364126,1.1807,3.0457,2.97749,1.16785,-2.49468,4.63095,4.54876,1.05256,0.78447,2.71686,2.6184,58,0,0,1,1.16785
2.94333,0.518805,0.79573,0.721852,2.13504,1.04069,0.682612,0.571346,0.966362,1.37021,1.74258,1.06235,2.94333,-2.62279,3.36486,3.24972,4.72596,-2.69612,2.97873,2.931,3.8786,-2.6771,2.98106,2.87767,0.344324,-0.607171,-0.220597,-0.20467,1.06392,-2.28269,2.29912,2.29076,2.92508,-2.81733,3.11451,3.10052,1.14699,1.64955,1.60915,1.53123,63,1,1.14699,4,3.32058
3.62571,0.196876,-1.76746,-1.69328,2.63966,0.0886861,-1.64148,-1.51304,1.99719,0.0430408,-1.85176,-1.55863,3.62571,-2.94472,-3.24848,-3.16974,3.89724,-2.9717,-3.07312,-3.00436,2.36702,-2.96137,-3.27335,-3.03281,0.489274,0.351538,-2.81653,-2.7777,1.28261,2.73801,-2.6667,-2.66087,1.47703,-2.46225,-3.39591,-3.34309,1.53821,-0.053688,-1.12905,-1.08965,152,2,1.41748,5,2.45685
0.2959,2.54031,1.86404,0.576636,0.954082,-2.93994,1.37841,0.87949,0.715533,-2.71183,2.12757,1.18486,0.2959,-0.601286,4.10154,2.46621,0.970772,-2.91226,3.17823,2.5723,1.08174,-3.1286,2.91818,2.23709,0.949688,-2.98691,0.584087,0.578493,1.4257,3.11677,2.46824,2.46354,0.347145,-0.142886,2.25005,1.71854,0.325463,-0.48529,2.68483,2.09823,92,5,1.16714,1,0.386744
0.579069,-2.61633,-5.90759,-4.88638,1.79012,-2.2621,-4.81405,-4.54816,1.65125,-2.01597,-4.62899,-4.21802,0.579069,0.525262,-4.1366,-3.11705,0.738996,-0.24535,-4.08309,-3.26768,0.325775,-0.0683885,-5.48682,-3.72762,1.71672,-2.04538,-4.50194,-4.49865,0.182173,-2.75405,-1.98743,-1.76717,0.495869,0.0940823,-5.05002,-4.7057,0.0820817,0.463356,-5.15852,-3.35191,91,4,2.27029,4,1.54581
3.42945,-0.293839,-2.3906,-2.30466,1.00055,-0.483263,-2.99212,-2.40878,0.532143,0.518021,-3.76883,-2.48213,3.42945,2.84775,-3.16661,-3.07942,4.97012,2.45153,-3.1265,-3.08309,3.05767,2.48775,-3.18382,-3.02634,0.762846,0.980994,-1.71383,-1.69842,0.969421,1.68322,-2.7224,-2.71223,2.48559,2.7726,-3.1687,-3.14943,0.372414,-1.46849,-3.92986,-3.42342,162,3,1.39054,5,4.09104
0.992452,0.780982,-2.93244,-2.34425,0.808203,1.38475,-3.03723,-2.2992,0.823915,1.62991,-2.75596,-1.86993,0.992452,-2.36061,-0.983036,-0.597857,1.41503,-1.24316,-1.1357,-0.851356,1.45327,-1.12144,-1.59879,-1.17141,0.842905,0.333117,-1.59431,-1.58187,0.520804,-2.6668,-0.439788,-0.425655,1.53125,-0.774514,-1.48627,-1.44185,1.00672,2.56735,-2.19549,-2.09067,88,1,0.661747,2,1.99089
0.611309,-2.78714,3.21651,2.25159,0.623638,3.13055,3.10667,2.16067,0.4055,1.75743,4.10223,2.55905,0.611309,0.354449,4.9011,3.92699,1.11443,1.33364,4.22669,3.71019,0.641767,2.05338,4.52309,3.4014,0.642826,0.709754,1.71405,1.69249,0.936921,1.60704,3.9726,3.96164,0.452689,-2.19309,3.03114,2.6421,0.563209,-3.1053,3.62235,3.33788,94,2,1.01354,1,0.076622
0.849954,3.12644,-7.75421,-7.04695,0.937387,-3.0091,-7.65402,-7.01905,0.604629,-1.55554,-7.55432,-6.37802,0.849954,-0.0151561,-6.03634,-5.3291,0.973108,-0.570486,-5.97267,-5.36432,0.388145,-2.22141,-7.81901,-6.22825,1.13717,-1.58815,-6.63071,-6.62323,0.770664,-0.329346,-6.01214,-5.996,0.966174,-3.07987,-6.51259,-6.39661,0.533226,1.51647,-6.30635,-5.99683,79,0,0,2,0.573374
1.17834,-2.47052,6.92421,6.44254,1.38421,-2.33774,6.74109,6.35273,0.681365,-2.51122,7.22146,6.15197,1.17834,0.671068,4.88729,4.40571,1.39407,0.600642,4.88237,4.4979,0.809264,0.769423,5.47768,4.55669,0.221456,-0.467362,4.55723,4.39004,0.776425,1.48609,5.34071,5.32481,0.556974,-0.387797,4.04,3.75035,0.80672,-2.75808,7.02969,6.87065,38,1,0.80672,1,0.639238
0.307351,-2.42434,5.2766,3.67143,0.296304,2.62643,5.30076,3.66042,0.194789,-3.13772,6.40039,4.13619,0.307351,0.717252,6.89895,5.29318,0.358854,1.39263,6.75644,5.29833,0.436644,1.50028,6.26972,4.79128,0.656372,2.49702,4.99813,4.97602,0.741015,0.369605,5.46304,5.44561,0.681217,2.8926,4.40853,4.19755,0.514744,-0.875152,3.66299,3.33748,68,0,0,1,0.440239
1.89811,0.681621,0.189751,0.149216,1.14357,0.936349,0.652416,0.41242,0.631809,0.919658,0.644499,0.219655,1.89811,-2.45997,0.0815173,0.0639842,2.7251,-2.59569,-0.0920276,-0.0806475,2.30468,-2.68503,-0.0304635,-0.0236833,0.180354,1.4099,2.47311,2.24267,2.35374,-2.53859,0.00549049,0.00548086,0.344277,1.95796,-0.239212,-0.137705,0.480265,0.741908,-1.08036,-0.815304,92,0,0,1,2.35374
1.36114,-2.61943,-2.35796,-1.97106,1.81638,-2.37871,-2.36944,-2.11532,1.10888,-2.31973,-2.5819,-1.92641,1.36114,0.522161,-2.19283,-1.80995,0.890973,0.503263,-1.92252,-1.30524,0.355571,0.436611,-3.18724,-1.55599,0.952437,2.883,-1.75207,-1.74207,0.380109,-1.07583,-3.00594,-2.94303,0.505122,1.28653,-0.828737,-0.622001,1.06866,-1.41504,-2.17141,-2.07742,159,5,1.3403,1,0.26664
2.04665,-0.41876,4.20136,3.98652,1.54895,0.665959,4.49355,4.16289,0.352341,-0.164323,5.16236,3.47939,2.04665,2.72283,1.91539,1.71164,2.17084,2.09015,1.80486,1.62206,1.50554,2.1306,2.38213,1.9299,1.01284,-0.654525,3.52368,3.51429,0.837699,1.11382,1.44683,1.43459,1.28116,2.72024,2.31156,2.24377,0.721326,2.25502,3.63034,3.43858,66,1,0.18365,3,1.42926
1.56703,-1.77035,-5.95587,-5.63069,1.54652,-1.50223,-5.89208,-5.56056,1.10096,-1.3877,-6.33765,-5.66115,1.56703,1.37125,-6.77499,-6.4498,1.6236,1.10747,-6.73584,-6.42729,1.19892,1.02831,-6.95613,-6.34139,0.561386,0.700937,-6.01925,-5.98926,1.01309,0.230446,-5.92608,-5.91668,0.876116,2.00347,-6.91075,-6.77288,1.46258,-1.72772,-5.59024,-5.53629,94,2,0.563234,0,0
0.321316,-0.243344,-5.13809,-3.57561,0.867664,0.156338,-4.1462,-3.45521,1.02097,0.41766,-3.67194,-2.94058,0.321316,2.89825,-3.27427,-1.74085,0.377461,-2.43199,-3.16721,-1.78362,0.705245,-2.18524,-3.35115,-2.32038,1.21442,-0.251582,-2.96112,-2.9546,0.0771051,2.91406,-5.37569,-4.64918,0.679911,-2.08003,-1.65784,-1.46411,0.756524,1.89777,-3.09812,-2.92161,129,2,0.0635358,1,0.284612
1.52803,-0.361326,2.11598,1.7921,1.53127,-0.518531,1.83626,1.52288,1.05518,-0.645387,2.05921,1.39752,1.52803,2.78027,1.60971,1.30749,1.74851,2.98279,1.88191,1.62242,1.2488,3.01933,2.30852,1.74342,1.46704,-0.523538,1.34166,1.33774,0.659371,1.73279,2.42816,2.40659,1.23791,-2.72719,1.456,1.3903,0.438844,2.91464,1.91353,1.53058,136,2,1.07755,3,0.569386
1.28693,1.59196,7.04681,6.61779,1.45395,1.70117,6.97325,6.61085,0.978614,1.8348,7.32679,6.56037,1.28693,-1.54963,6.01125,5.58224,1.10598,-1.85972,6.05484,5.53304,0.61572,-1.9867,6.76859,5.60872,1.25629,2.11599,6.23702,6.23088,0.895506,-2.3166,4.98786,4.97586,0.371141,0.257616,6.99366,6.48435,0.416731,-0.315873,7.61536,7.17692,73,1,0.305812,2,0.476064
1.81035,2.49376,-4.17105,-3.90988,4.61173,2.96961,-3.50932,-3.45913,3.97367,2.99598,-3.53642,-3.43708,1.81035,-0.647833,-3.87586,-3.61482,1.30946,-1.88518,-3.65121,-3.233,1.42485,-2.3386,-3.76131,-3.26321,0.87811,2.19633,-3.16789,-3.15546,0.789323,-2.1342,-2.36191,-2.34679,0.67136,-2.57958,-4.36779,-4.15175,3.42013,-3.10204,-3.52073,-3.51044,99,0,0,2,1.0992
1.06345,1.54498,1.45534,0.997885,0.0861683,-2.60542,3.57575,0.89791,0.463648,-2.62572,1.50335,0.495167,1.06345,-1.59661,-0.786659,-0.484227,0.913619,-2.57504,-0.902001,-0.512712,0.5371,-2.53618,-0.679264,-0.201423,0.972379,-2.02296,0.842542,0.835555,0.408212,2.24306,1.13695,1.09242,0.652549,-1.86212,-1.18237,-1.00214,0.646301,1.53746,0.109933,0.0874269,84,0,0,1,0.0614943
0.109224,0.378048,-6.7411,-4.1189,0.462465,2.15427,-5.46992,-4.24805,0.192633,2.41248,-7.32036,-5.04494,0.109224,-2.76354,-9.53456,-6.91209,1.0399,3.00844,-7.38292,-6.82035,1.03702,2.64184,-7.22099,-6.49943,0.843599,1.45671,-5.43891,-5.4254,0.444868,-1.48669,-5.70062,-5.65369,1.33489,2.36007,-6.87,-6.80591,0.74916,-1.89647,-4.86187,-4.68158,106,3,2.11119,2,1.91086
1.31233,-2.62257,-5.62268,-5.20484,1.03358,-2.20702,-5.81732,-5.25065,0.728882,-1.31339,-6.36859,-5.35809,1.31233,0.519023,-7.18639,-6.76853,2.64763,0.395306,-6.49352,-6.35434,1.80407,0.460439,-6.70971,-6.3463,0.289556,1.31318,-6.90923,-6.80478,0.85815,1.60928,-6.42515,-6.4121,1.65016,-0.0338765,-6.35593,-6.31307,0.991191,-1.45778,-4.91508,-4.80429,92,1,0.223,2,1.72274
1.33824,1.86843,-3.79394,-3.3877,2.03989,2.56765,-3.68611,-3.47032,1.37617,2.43771,-4.13348,-3.61269,1.33824,-1.27316,-4.97936,-4.57255,1.1456,-1.49489,-5.00901,-4.5098,0.885831,-2.14659,-5.11887,-4.27289,0.132035,-2.33406,-5.96412,-5.58904,0.279343,1.67532,-5.82233,-5.71091,1.11689,-1.98861,-3.87346,-3.78432,1.37466,2.34169,-3.223,-3.16255,82,1,0.0351504,3,0.478084
1.31704,-2.97846,-6.93157,-6.51574,1.26029,-2.81239,-6.95287,-6.5117,0.676304,-2.53281,-7.29795,-6.22188,1.31704,0.16313,-4.90451,-4.48875,0.839079,-0.137985,-5.07678,-4.35986,0.543525,-0.0565115,-5.89341,-4.61987,0.691598,2.17328,-5.68311,-5.66316,0.623307,3.10299,-4.91952,-4.89506,1.16679,-0.0469443,-4.56216,-4.47983,0.970356,-1.73945,-6.70951,-6.59442,93,0,0,2,0.117489
1.15772,0.219504,8.30579,7.81312,1.25356,0.297468,8.24577,7.80145,0.677352,-0.0317375,8.79057,7.71586,1.15772,-2.92209,7.4325,6.93983,1.06443,-2.95001,7.47338,6.92644,0.555603,2.7998,8.28407,7.03066,1.22073,-0.198904,7.78167,7.77517,0.379047,-0.759754,8.30354,8.23997,0.915049,2.63086,6.59559,6.46785,0.564187,2.74157,7.903,7.61874,79,0,0,2,0.842408
4.8879,-1.77282,-4.43174,-4.38675,6.55611,-2.40823,-4.24074,-4.21524,4.59656,-2.47661,-4.34447,-4.26831,4.8879,1.36877,-4.63405,-4.58906,5.72857,2.02117,-4.36185,-4.32871,3.51468,2.1519,-4.44043,-4.31644,1.57185,-2.18544,-4.69791,-4.69399,2.17199,2.47746,-4.10405,-4.10199,1.61394,1.70693,-4.63634,-4.59162,3.12362,-2.62157,-4.06346,-4.05114,369,13,8.63077,10,7.90768
1.25421,-0.371727,7.77229,7.32828,1.14741,-0.395848,7.80265,7.30436,0.902926,-0.174937,7.78828,6.95768,1.25421,2.76987,6.70737,6.26336,1.51374,2.73591,6.68332,6.34128,1.16134,2.92679,7.2953,6.65783,1.14416,-0.818942,6.73284,6.72546,1.51478,3.08027,6.78006,6.77584,0.407772,0.389174,6.83163,6.38039,0.68706,1.4134,7.47986,7.27172,133,0,0,1,1.51478
1.75594,-2.26325,2.7214,2.45055,1.34309,-1.95468,2.77488,2.37481,1.06821,-2.0881,3.42443,2.72856,1.75594,0.878347,4.45336,4.17947,2.03604,1.29999,4.39434,4.17764,1.60205,1.2333,4.52983,4.10172,0.818548,-2.85803,3.45353,3.43923,0.775085,1.75994,3.25616,3.24025,1.01014,0.83737,4.84574,4.73866,0.745354,-1.21793,2.23896,2.06198,113,4,1.10714,1,1.01014
0.931796,-2.79203,-6.62004,-5.98077,0.885591,-2.7286,-6.68535,-6.00887,0.808132,1.23263,-6.28335,-5.36111,0.931796,0.34956,-5.54372,-4.90448,0.883522,0.512292,-5.55426,-4.87608,0.751264,-1.99489,-6.5094,-5.52503,1.19301,1.67112,-5.58617,-5.57937,1.14001,-2.56074,-5.7197,-5.71226,0.646611,-0.0915948,-5.49183,-5.2622,0.574938,-0.830985,-5.29525,-5.0191,148,2,0.451843,3,0.236617
1.97511,-2.83025,4.79208,4.56444,2.02235,-2.88206,4.5849,4.36578,0.451991,-2.86045,5.58644,4.14086,1.97511,0.311342,4.3009,4.07332,2.1148,0.36585,4.47702,4.27332,1.655,0.0393288,5.02777,4.618,0.558069,-0.469623,4.93555,4.90522,1.42782,0.103437,5.0959,5.09115,0.247626,-0.339035,4.35617,3.55464,0.940532,3.00599,3.82139,3.69985,130,1,0.202083,7,3.37838
1.2254,-1.40542,5.93406,5.47624,1.38171,-1.71559,5.89251,5.50319,0.692696,-2.37005,6.76235,5.70738,1.2254,1.73617,6.80353,6.34571,0.987766,2.14641,7.12061,6.52273,0.298154,2.67136,8.14533,6.29938,0.560413,-0.405572,6.47717,6.44708,0.732683,-0.821973,6.18109,6.16327,1.01778,2.42072,6.49493,6.38928,1.04485,-2.88826,5.41409,5.31334,101,1,0.272543,0,0
0.888236,2.24228,4.81104,4.13695,1.91936,2.21397,3.84559,3.60752,1.55879,2.5033,3.90101,3.45739,0.888236,-0.899309,3.336,2.66531,1.38521,-2.02832,3.21643,2.83035,0.840338,-2.08771,3.85631,2.96894,1.71176,2.25326,3.32636,3.32306,1.01427,-2.74999,2.53959,2.53033,0.625002,-0.581754,3.76441,3.52233,0.435137,-1.97781,4.21555,3.80217,96,4,2.11234,2,0.572446
1.52785,-0.684647,2.33979,2.01108,1.13965,-0.669135,2.48734,1.99644,0.565591,0.781881,3.13892,1.92163,1.52785,2.45695,2.69169,2.35861,1.96071,2.53668,2.59119,2.36407,1.13171,3.1227,3.12143,2.47042,0.968522,1.32906,2.37179,2.36169,1.09027,2.78008,1.91448,1.9067,0.380987,-1.86839,3.87673,3.38471,0.567725,-1.26764,1.61442,1.36052,160,3,1.64804,2,0.633906
1.06126,2.9922,1.5415,1.07066,1.31248,2.25537,1.25272,0.921971,0.544198,2.79837,2.58178,1.37026,1.06126,-0.149395,3.53959,2.99234,1.26287,-1.59615,3.35593,2.91766,1.17618,-1.99243,3.25821,2.63354,0.988877,1.94406,1.58224,1.57319,1.55634,-2.02748,2.55774,2.55378,0.38311,1.00632,3.31899,2.8319,0.753117,-1.77382,1.29555,1.14557,226,4,0.638427,5,1.08396
1.38878,0.661212,-7.06815,-6.68158,0.790502,0.972666,-7.488,-6.72491,0.794536,1.28527,-7.27539,-6.33881,1.38878,-2.48038,-5.66892,-5.28236,2.26564,-2.9891,-5.21352,-5.03179,1.73689,-2.78674,-5.73833,-5.35496,0.278468,0.949493,-4.72148,-4.60945,0.351632,-0.00666391,-4.99615,-4.92301,2.06953,-2.84687,-5.46176,-5.43409,0.53948,1.45619,-7.63491,-7.33073,122,3,0.969263,3,2.43761
2.39244,-1.64658,0.709279,0.613404,1.94382,-1.23104,0.611984,0.494867,1.23187,-0.974352,0.996043,0.606505,2.39244,1.49501,0.897849,0.784213,3.19882,1.2446,0.798512,0.734455,2.43693,1.13882,0.953706,0.792075,0.677063,-0.151083,-0.286229,-0.280486,0.818548,0.515069,1.52925,1.51622,1.83587,1.40228,0.468938,0.453885,0.917546,-1.54617,1.3425,1.23339,69,2,1.06456,1,1.83587
2.08008,2.76981,1.10149,0.940465,2.02311,2.41306,1.26936,1.08842,1.77103,2.40832,1.59188,1.26034,2.08008,-0.371779,1.91477,1.71628,2.36266,0.365619,1.81753,1.65841,2.25033,0.463605,1.74202,1.50047,0.707846,1.46246,2.00047,1.9821,1.41532,1.08296,1.67968,1.67517,1.37129,-0.17883,1.38332,1.32997,1.47334,2.80855,0.941674,0.902999,57,1,0.045191,2,1.65906
3.24276,2.27453,-0.0561919,-0.0510047,4.11624,1.97302,-0.289128,-0.272085,3.68232,1.8519,-0.374735,-0.335839,3.24276,-0.867062,-2.52427,-2.42869,2.86738,-0.953768,-2.64736,-2.52777,2.85093,-1.01336,-2.61115,-2.43534,2.02518,2.21647,-0.563096,-0.561888,0.498401,-2.4446,-2.73544,-2.69802,2.82504,-0.837756,-2.4022,-2.38741,1.93038,1.46852,-0.108998,-0.105612,110,4,4.47017,6,4.01554
0.992407,0.2283,-6.5472,-5.95259,0.780186,1.56797,-6.71106,-5.93767,1.19783,2.76762,-6.99398,-6.3786,0.992407,-2.91329,-7.58539,-6.99077,1.69752,-2.64514,-7.12681,-6.83828,0.550756,-2.08501,-7.81701,-6.55555,1.06173,2.18697,-6.89809,-6.88952,0.413211,0.113308,-7.77571,-7.72169,0.860998,-2.484,-6.09758,-5.95546,0.659848,-2.43404,-5.95379,-5.73152,83,3,1.46432,1,0.251289
2.72352,-0.439195,-1.8843,-1.75861,2.93715,0.111996,-1.52853,-1.42417,0.600388,0.119302,-2.12209,-1.05438,2.72352,2.7024,-0.445129,-0.392735,3.60815,2.15488,-0.493667,-0.458367,1.54373,2.04933,-0.810244,-0.54734,0.179923,0.205569,-3.32314,-3.08837,0.482595,0.289587,-1.23635,-1.20264,1.70172,2.33161,-0.36307,-0.349261,0.421419,0.0825078,0.0538741,0.0349875,91,1,0.142524,3,2.76539
0.130675,1.13066,-8.21336,-5.76908,0.0824636,1.12515,-8.67694,-5.77458,0.419559,2.01402,-7.80718,-6.29075,0.130675,-2.01093,-10.3421,-7.89785,0.524385,-1.22735,-8.95739,-7.84875,0.828338,-1.13868,-8.24299,-7.34144,0.950358,2.23054,-5.86206,-5.8514,1.02373,-1.64548,-6.85913,-6.84993,0.501357,0.56557,-8.37443,-8.03552,0.548058,-0.745833,-7.14866,-6.85161,69,0,0,0,0
2.47705,2.05998,3.94298,3.78692,3.48325,1.94086,3.59592,3.511,1.54831,1.95441,4.1893,3.74145,2.47705,-1.08162,5.37749,5.2213,2.05822,-1.42852,5.4969,5.28391,1.09164,-1.02027,5.60599,4.92319,1.50977,2.41176,3.90888,3.90463,1.44654,-0.845683,4.76539,4.76076,0.41709,2.76787,5.72022,5.28229,0.694253,0.666385,3.65798,3.4537,235,3,2.36069,1,0.330486
3.09127,2.82174,4.34891,4.24323,2.2877,-2.5584,4.49361,4.31486,1.65203,-2.55154,4.87115,4.4604,3.09127,-0.31985,5.10013,4.99442,3.95951,-0.190769,4.88584,4.81879,2.47919,-0.16726,5.00713,4.78295,0.811982,-1.92755,3.69153,3.67699,2.07587,0.0985644,4.57879,4.57653,0.724013,-1.0202,5.4493,5.2584,1.10057,-2.99722,5.11361,5.02195,163,3,1.37538,4,3.37681
0.952645,2.01344,-0.327715,-0.177914,1.17348,1.74252,-0.341731,-0.21307,1.0698,1.52409,-1.21586,-0.705493,0.952645,-1.12815,-2.65033,-2.03901,0.48949,-0.632376,-3.3331,-2.17438,0.31148,2.05178,-3.29005,-1.53303,0.820729,2.04952,0.0910721,0.0897866,0.463768,1.24312,-0.297165,-0.284895,0.335586,-2.63457,-3.18177,-2.60954,0.546725,0.671548,-1.86396,-1.58444,90,0,0,0,0
1.28675,2.97639,3.47599,3.04819,1.97212,-2.4996,2.88527,2.65882,1.22125,-2.84237,3.10985,2.5127,1.28675,-0.165202,2.26878,1.85376,1.64125,-0.106018,2.41908,2.12198,1.40719,-0.643793,2.81498,2.31426,0.669163,-2.4343,3.54808,3.52683,0.716451,-0.9084,1.34638,1.33015,0.739796,-0.387726,3.33944,3.15583,0.662573,3.02844,1.8457,1.63815,192,6,2.9816,4,1.11399
1.94694,2.21769,-3.09447,-2.86269,1.91238,2.28342,-3.28136,-3.04249,0.633757,1.58206,-4.35041,-3.21792,1.94694,-0.923901,-5.01468,-4.78172,2.63917,-0.114968,-4.46741,-4.32749,1.92398,-0.122485,-4.52267,-4.19157,0.653773,-0.768042,-3.40918,-3.38695,1.42854,-0.255279,-3.68925,-3.68451,0.542081,0.233936,-5.39997,-5.09799,1.18804,1.9843,-3.20916,-3.12979,34,0,0,1,0.104705
0.323146,-1.94124,-6.00685,-4.44918,0.358673,-2.20254,-5.94022,-4.48173,0.429641,-3.04924,-6.48138,-4.98758,0.323146,1.20035,-8.38885,-6.83105,1.16112,2.03611,-7.12567,-6.63484,1.12922,2.17497,-7.0098,-6.35196,0.418837,-1.46087,-6.31074,-6.25809,0.863941,2.69603,-7.11657,-7.10369,0.573853,1.32775,-5.78098,-5.50402,0.605261,2.46984,-4.41328,-4.15838,84,0,0,2,1.43121
2.17109,1.76141,3.93685,3.74191,3.67409,1.5007,3.79791,3.72091,2.50398,1.42418,3.83315,3.61278,2.17109,-1.38019,2.08615,1.8982,1.89943,-1.64652,2.58007,2.34128,0.762948,-2.02803,3.49513,2.52945,0.737613,0.759439,4.40379,4.38621,1.19749,-1.80551,2.80554,2.79885,0.483609,1.69169,2.419,2.0701,1.97651,1.65647,3.33364,3.30346,124,3,2.74659,4,1.50248
1.10985,0.807169,6.28331,5.76377,0.847898,0.726472,6.5427,5.83361,0.400901,1.39895,7.10451,5.54471,1.10985,-2.33442,4.60588,4.08652,1.5133,-2.5819,4.55931,4.21724,1.00032,-2.77063,5.22295,4.47375,0.151488,-0.419228,3.762,3.45517,0.571937,-2.62208,3.33694,3.30809,0.442852,-2.96295,5.94717,5.54334,0.461966,1.7225,6.9493,6.56842,104,3,0.772196,1,0.437471
1.33712,0.387957,-6.96816,-6.56082,0.976922,0.939387,-7.45491,-6.84931,0.297398,1.63308,-8.5523,-6.70387,1.33712,-2.75364,-6.26629,-5.85895,1.49146,-3.12375,-6.16833,-5.8189,0.982943,2.66564,-6.77332,-6.01036,0.966243,2.05893,-6.49416,-6.48383,0.973629,1.58457,-6.07832,-6.06815,1.00687,-2.59522,-6.06738,-5.95966,0.706175,-0.907806,-7.15159,-6.95263,106,0,0,2,1.05892
1.51761,-3.02949,4.27151,3.93093,1.29326,-1.46079,4.4193,3.99329,1.00019,-1.2434,4.16329,3.41472,1.51761,0.1121,2.99316,2.65483,2.57398,-0.270784,2.31292,2.17001,1.95476,-0.217727,2.5873,2.2688,1.37636,-0.938279,3.32836,3.32326,2.14118,-0.275323,2.32449,2.32241,0.220532,2.33081,2.94064,2.05748,0.518338,2.82165,3.91325,3.59081,119,2,0.87122,3,2.62798
0.991273,-1.19285,-2.13973,-1.57424,1.31096,-1.15786,-1.99685,-1.60131,1.04008,-1.19886,-2.45116,-1.75477,0.991273,1.94874,-3.90541,-3.31093,1.12853,2.36601,-3.72305,-3.21526,0.800619,2.33855,-3.99269,-3.06439,0.976709,-1.00838,-2.45201,-2.44205,0.588164,-2.11682,-2.42769,-2.40073,1.1074,1.79909,-3.50345,-3.41299,0.201904,-2.35665,-1.34228,-0.632098,77,1,0.976709,1,0.0371583
0.533062,-1.76852,6.22242,5.1284,0.790143,-1.7481,5.93329,5.16987,0.425655,-1.85358,7.23402,5.73132,0.533062,1.37307,7.72877,6.63473,0.315566,1.08977,8.23736,6.65686,0.0533401,0.483558,9.66024,6.10559,0.101961,2.47284,8.52483,7.99701,0.457631,2.36192,4.9477,4.90324,0.476499,-0.672779,7.39028,7.02568,0.473556,-1.65276,5.08027,4.71249,96,1,0.233834,0,0
0.86904,-1.65857,6.49289,5.80235,1.02943,-1.76307,6.3768,5.80738,0.640524,-1.04919,7.30846,6.18405,0.86904,1.48302,7.70168,7.01114,0.604525,1.56542,8.05596,7.07193,0.491492,2.93758,7.99401,6.62694,0.881523,-0.154287,5.70133,5.68895,0.737328,1.98787,5.92561,5.908,0.60287,-1.87854,7.57952,7.32294,0.693463,-2.49122,6.90624,6.70125,48,0,0,0,0
1.25777,2.41188,4.86186,4.41959,1.25859,2.55542,4.82639,4.38452,0.593497,2.45651,5.87483,4.68176,1.25777,-0.729717,5.69963,5.2573,1.20779,-1.02437,5.76603,5.29949,0.728495,-1.52286,5.95261,4.94168,0.816711,1.8455,4.00557,3.99119,1.06527,-1.56679,5.42872,5.42021,0.338996,1.4803,4.70792,4.13905,0.474577,-2.09623,5.85996,5.49327,80,0,0,4,2.25343
1.76213,2.62579,-1.63269,-1.38586,2.63664,1.93569,-1.22717,-1.11169,2.48267,1.82747,-1.08954,-0.919068,1.76213,-0.5158,-1.19183,-0.975796,2.3611,0.888476,-0.520613,-0.444747,2.02085,1.00222,-0.855534,-0.659444,1.93886,1.79348,-1.28411,-1.28189,0.230552,-2.95495,-1.97731,-1.82802,2.18534,0.925328,-0.496827,-0.485501,0.548902,1.9478,-0.0732011,-0.054448,91,4,2.49623,4,3.27964
0.696782,-1.24752,4.49759,3.63372,1.0574,-1.84204,4.25664,3.70568,0.62824,-2.21879,5.04253,3.90113,0.696782,1.89408,6.46311,5.59868,1.35148,2.67634,5.77386,5.37245,1.10254,2.89188,5.89431,5.21888,0.151558,-2.00565,2.07125,1.77719,0.632163,-2.69909,6.24214,6.21834,0.736271,2.31191,4.62742,4.44182,0.481181,-2.28547,5.29695,4.93742,77,2,0.520167,0,0
1.05527,-1.54387,6.74817,6.19546,1.67383,-1.67721,6.29886,6.00411,1.13826,-1.80874,6.43027,5.77825,1.05527,1.59772,5.4604,4.90773,0.913323,1.7019,5.63731,4.98354,0.446442,1.54914,6.76105,5.30358,0.729551,2.91376,5.91928,5.90131,0.844735,1.46334,4.66576,4.65229,0.401761,-1.77362,6.60153,6.1414,1.34577,-1.23583,5.7775,5.71437,88,3,0.824125,1,0.191061
