cLO_pT,cLO_phi,cLO_eta,c_pT,c_phi,c_eta,chad_pT,chad_phi,chad_eta,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbar_pT,cbar_phi,cbar_eta,cbarhad_pT,cbarhad_phi,cbarhad_eta,d1_pT,d1_phi,d1_eta,d1bar_pT,d1bar_phi,d1bar_eta,d2_pT,d2_phi,d2_eta,d2bar_pT,d2bar_phi,d2bar_eta,d3_pT,d3_phi,d3_eta,d3bar_pT,d3bar_phi,d3bar_eta,d4_pT,d4_phi,d4_eta,d4bar_pT,d4bar_phi,d4bar_eta,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
4.54229,-1.05407,-1.16289,3.53484,-1.04958,-0.638791,2.56379,-0.96155,-0.514923,4.54229,2.08752,-1.11983,4.93513,2.27004,-1.42549,4.33935,2.30629,-1.57019,2.06169,-0.847088,-0.420877,3.02119,2.21956,-1.38267,0.566808,-1.38997,-0.776494,1.35502,2.50062,-1.8803,0.302448,-1.21684,-1.0282,0.273883,-1.58136,-0.415031,0.870248,2.44998,-1.76868,0.487883,2.59104,-2.04875,84,4,2.90744,4,4.76431
6.08034,-1.16696,0.435965,5.70495,-1.01912,0.352985,5.50717,-1.06909,0.346441,6.08034,1.97463,1.9645,5.96164,2.25937,2.00663,5.58841,2.24242,2.11953,3.20607,-1.25803,0.315992,1.4738,2.4663,2.45944,2.43382,-0.819091,0.368105,4.16426,2.16377,1.95245,1.38993,-0.746431,0.391202,1.05241,-0.915118,0.334428,2.173,2.13371,1.89695,1.99332,2.19654,2.00882,391,9,12.8338,6,6.14313
5.65602,-1.35382,-0.820758,6.3882,-0.866326,-0.866412,5.26007,-0.864352,-1.04925,5.65602,1.78778,-0.305423,5.62985,1.22927,-0.00533074,4.51371,1.34039,-0.0658994,1.5962,-0.536313,-0.707951,0.835392,1.21944,-0.748274,3.7841,-1.00068,-1.14785,3.6858,1.36774,0.10492,1.69734,-0.99941,-1.10352,2.08676,-1.00171,-1.18276,1.44799,1.35795,0.155988,2.23793,1.37408,0.0717184,197,7,7.6887,7,7.21474
7.88601,0.382568,1.0607,0.96489,1.09223,1.17739,0.717763,1.5238,2.16215,7.88601,-2.75902,0.188036,3.42421,-2.82557,0.0656136,4.7177,-3.01429,-0.211161,0.696181,2.57376,1.68494,1.02232,-2.94791,-0.796465,0.708914,0.504331,1.3428,3.69825,-3.03263,-0.0271749,0.444814,0.21636,1.21565,0.309384,0.924952,1.38738,2.10463,-3.03564,0.0271018,1.59364,-3.02866,-0.0987067,103,5,2.67161,4,6.58364
4.29877,-2.90021,-0.517756,4.66025,2.84779,-0.294077,3.4126,2.87113,-0.321744,4.29877,0.241386,0.616661,2.76511,0.750218,0.701585,2.48235,0.388243,0.506294,2.13653,-3.13111,-0.284341,1.88586,0.20464,0.295009,1.48327,2.46029,-0.331849,0.716363,0.889617,0.911042,0.636939,2.59359,-0.249656,0.856173,2.36126,-0.388042,0.505688,0.809505,0.677975,0.216119,1.07798,1.32317,277,5,1.84283,9,3.97719
4.15523,1.73127,-2.91112,3.6047,1.84154,-2.78571,3.10643,1.63849,-2.79806,4.15523,-1.41032,-2.15672,4.16889,-1.25911,-2.30737,2.52751,-1.34438,-2.22137,0.261202,-0.0320165,-2.07478,1.13803,-1.66335,-2.50421,3.14319,1.72127,-2.74557,1.49024,-1.10255,-1.8455,1.93738,1.74717,-2.72313,1.2075,1.67971,-2.77922,0.762998,-1.22632,-1.94092,0.739109,-0.974761,-1.71991,142,5,4.48969,11,6.96895
4.4641,-2.04748,2.27785,4.85742,-2.23294,2.07412,4.53534,-2.29662,2.09734,4.4641,1.09412,0.0276774,5.90543,1.34646,0.2906,4.66175,1.30153,0.278049,2.97808,-2.13591,2.06853,1.31329,0.774978,0.37662,1.66527,-2.58683,2.08514,3.58758,1.48655,0.222972,0.855537,-2.64,1.95261,0.81222,-2.53082,2.20584,1.81338,1.52029,0.173918,1.77629,1.4521,0.272256,168,5,5.1217,4,5.22712
4.59361,-0.937525,1.62067,8.37489,-1.21678,1.62211,5.88705,-1.23244,1.64165,4.59361,2.20407,2.13761,3.03701,2.69467,1.51423,3.84314,2.96814,1.51706,0.139246,-3.02733,1.84237,0.09329,-0.0808106,2.93814,5.91955,-1.2095,1.60905,3.93604,2.97033,1.39585,3.6344,-1.17977,1.60533,2.28931,-1.25672,1.61327,2.36131,2.99572,1.36902,1.57663,2.93231,1.43384,403,11,9.37514,8,6.51591
7.99218,-2.14483,1.21491,7.20311,-1.9048,1.30166,6.64054,-1.92606,1.33694,7.99218,0.996767,2.62347,7.78842,0.729747,2.48074,2.91819,0.712855,2.83667,4.92931,-1.93842,1.31562,0.463109,2.02564,2.43967,1.71269,-1.89048,1.39547,2.83561,0.554277,2.75367,0.912033,-1.94307,1.48758,0.803352,-1.83076,1.27766,1.6184,0.604222,2.80141,1.2219,0.488105,2.68268,387,10,9.93288,13,8.93283
7.09336,0.28357,1.59799,9.30548,-0.183222,1.81164,5.36291,-0.155266,1.85365,7.09336,-2.85802,3.69547,6.1115,3.06638,3.48408,4.7347,3.13921,3.54855,1.16662,-0.380698,2.28818,2.41711,-3.0741,3.73431,4.23385,-0.0936344,1.68351,2.32961,3.06671,3.30409,1.63313,-0.0825511,1.66639,2.60089,-0.100594,1.69407,1.37235,3.1055,3.32197,0.959768,3.01122,3.27528,300,11,10.0659,6,4.29593
6.11186,0.379532,0.95039,5.86154,0.442982,0.884468,3.97184,0.419634,1.05817,6.11186,-2.76206,3.45313,1.86136,-2.66877,3.07079,3.23265,-2.80653,3.63498,0.53109,1.1768,0.337174,0.764589,2.60949,3.73244,3.60436,0.318252,1.10592,2.79936,-2.59673,3.47701,2.16708,0.320235,1.12888,1.43729,0.315263,1.07049,1.07621,-2.62459,3.55912,1.72382,-2.57933,3.4217,322,10,7.49628,7,6.09914
7.62985,-2.12088,4.56769,7.8042,-1.74112,4.42488,9.15675,-1.72106,4.44888,7.62985,1.02071,3.07009,7.8927,0.232701,3.06519,5.20149,0.237883,3.12118,3.27637,-1.69661,4.21426,3.58624,0.211287,2.94316,5.88191,-1.73468,4.55884,1.61933,0.296808,3.42789,2.17165,-1.7428,4.55166,3.71037,-1.72993,4.56299,0.805201,0.262577,3.5288,0.81507,0.330625,3.31584,365,16,16.561,11,8.94529
4.18505,2.63171,0.592487,5.00106,2.7847,0.769219,4.41472,2.71333,0.706104,4.18505,-0.509883,1.85829,3.99932,-0.350206,1.76763,3.50638,-0.370932,2.02945,1.69639,2.28124,0.641595,1.73405,0.00492335,2.04851,2.96073,2.95563,0.692514,1.99751,-0.695239,1.89558,1.27606,2.94251,0.618818,1.68486,2.96557,0.746188,0.953824,-0.805955,1.80086,1.05481,-0.59516,1.96504,80,3,4.65731,3,3.74268
8.78241,-2.23025,1.43339,3.9715,-2.22674,2.15128,1.99498,-2.24281,2.35272,8.78241,0.911345,-1.75836,10.0382,0.0192813,-1.6378,8.19841,0.0577741,-1.6949,0.715452,-2.45087,1.19273,5.3633,0.0348423,-1.75083,1.30337,-2.12918,2.66546,2.83918,0.101103,-1.57905,0.732994,-2.30355,2.66817,0.59523,-1.91388,2.61974,1.58377,0.116881,-1.63315,1.25586,0.0812043,-1.50641,490,17,5.64541,12,15.7864
4.04454,-0.652082,-1.83759,2.99112,-1.28602,-2.20394,2.66797,-0.902993,-2.53009,4.04454,2.48951,-1.40748,5.63086,2.65616,-1.55893,2.60727,2.66356,-1.5753,1.81714,-0.697419,-2.52886,1.53465,2.60947,-1.76405,0.963365,-1.29824,-2.41025,1.07805,2.74059,-1.22819,0.574571,-1.11277,-2.31031,0.412488,-1.55802,-2.4836,0.49149,2.90271,-1.41936,0.598293,2.6076,-1.02495,214,7,3.72661,10,6.14819
10.6479,3.05135,1.18452,8.57236,2.89658,0.850534,4.99214,2.96745,0.893163,10.6479,-0.090245,0.241696,9.0499,-0.177016,0.512152,8.14379,-0.0854127,0.527369,0.900977,-2.74032,1.20429,4.83031,-0.100282,0.630322,4.26452,2.85223,0.786149,3.31479,-0.0637441,0.367655,1.57488,2.86594,0.794112,2.68988,2.8442,0.78141,1.99475,-0.0968561,0.382687,1.32278,-0.0137997,0.3441,262,10,8.51491,14,13.3053
4.18,-0.0130193,0.78676,4.74729,0.402787,0.922933,2.26195,0.509882,0.695564,4.18,3.12857,1.60628,4.5486,2.67486,1.62862,3.68,2.57091,1.84246,1.36481,1.02374,0.59356,1.16688,2.59146,2.30018,1.26579,-0.0487091,0.625753,2.51348,2.56137,1.53477,0.478612,0.0819981,0.748917,0.793719,-0.127382,0.542348,1.53699,2.52517,1.53338,0.979075,2.61823,1.53453,130,4,4.09751,5,4.74574
7.60179,1.92018,-0.892767,4.62672,1.84347,-1.01833,3.19346,1.93795,-0.962613,7.60179,-1.22141,-0.426275,7.33033,-1.29299,-0.726431,9.07834,-1.3026,-0.656687,1.04871,1.24566,-0.975682,6.44542,-1.3275,-0.678906,2.47829,2.21145,-0.852423,2.6398,-1.24177,-0.59968,1.1642,2.10681,-0.803024,1.32604,2.30327,-0.888374,1.33005,-1.19034,-0.673204,1.31328,-1.29386,-0.520637,248,8,6.24229,7,10.3448
5.46437,2.50119,-0.672483,6.50507,2.48066,-0.758296,5.71603,2.62786,-0.90171,5.46437,-0.640401,1.12464,5.55032,-0.0784854,0.951795,4.18084,-0.152872,1.12325,1.21237,2.27154,-1.25233,1.63256,0.0968573,0.696103,4.59929,2.71993,-0.775333,2.63005,-0.30689,1.30971,2.07216,2.69522,-0.817823,2.52828,2.74019,-0.739308,1.60637,-0.300595,1.33346,1.02376,-0.316768,1.27135,134,6,7.19913,7,5.54242
4.78699,-2.7494,3.30169,5.05726,-2.97997,3.24751,3.7499,-3.00205,3.39781,4.78699,0.392193,1.55922,3.06065,-0.572442,1.90994,3.57231,-0.489125,1.99725,2.24891,-3.13197,3.50524,0.543636,0.571565,1.62897,1.54761,-2.81267,3.18116,3.34073,-0.631619,1.95699,0.587577,-2.77763,3.3618,0.960612,-2.8341,3.05146,2.06037,-0.650478,1.96547,1.28132,-0.601292,1.94247,250,4,6.10226,6,4.0411
4.43208,1.54757,-1.12498,6.169,1.36299,-0.667518,3.73691,1.2871,-0.686666,4.43208,-1.59403,0.746208,5.37593,-1.97946,0.364688,4.19408,-2.01773,0.555712,1.27562,1.38306,-0.0958684,1.89531,-2.28785,0.254928,2.47018,1.2376,-0.931917,2.42091,-1.80727,0.741474,1.01762,1.25043,-0.864931,1.4527,1.22862,-0.9769,0.891926,-1.79926,0.744151,1.52903,-1.81195,0.739891,271,6,4.98651,7,4.94403
5.10617,-2.56065,-0.860215,6.62513,-2.80356,-0.564891,5.05477,-2.69066,-0.463416,5.10617,0.580942,3.38143,5.28681,0.0975335,3.31558,3.27579,0.263603,3.24029,2.99398,-2.87205,-0.514707,2.55913,0.275383,3.05772,2.17795,-2.44004,-0.366941,0.71747,0.221575,3.70691,1.07416,-2.51422,-0.460319,1.1096,-2.36824,-0.271639,0.259353,-0.189849,3.86046,0.490843,0.434488,3.53937,399,10,8.48042,9,8.76028
6.8341,0.601848,1.4451,4.0896,0.835055,1.19579,3.50738,0.794196,1.50014,6.8341,-2.53974,0.795764,6.57478,-2.49766,0.809722,4.14062,-2.5061,0.89396,1.56304,0.408407,1.62967,2.37201,-2.49382,1.08004,2.14157,1.07241,1.29948,1.76903,-2.52257,0.59933,0.945096,0.952978,1.30473,1.20846,1.16573,1.28674,0.923206,-2.49249,0.468245,0.846694,-2.55537,0.731967,192,5,5.53261,8,6.98088
4.23756,1.83021,-2.43986,4.06284,1.44293,-2.58682,3.3866,1.34898,-2.94972,4.23756,-1.31139,-2.1284,5.07349,-0.86361,-1.79832,4.14369,-0.936196,-1.80448,0.419295,2.63948,-2.53885,2.64441,-0.837571,-1.88375,3.29533,1.2264,-2.89202,1.53439,-1.10672,-1.62687,1.28076,1.24324,-2.96348,2.01487,1.21569,-2.84366,0.737519,-1.11465,-1.48298,0.79692,-1.09938,-1.74483,107,4,3.95388,4,4.28907
4.83252,2.04843,-2.85166,5.21757,1.55601,-2.69763,2.39095,1.46671,-3.02517,4.83252,-1.09316,-2.09858,5.03555,-0.78022,-2.39714,3.23529,-0.784251,-2.53561,0.282186,-2.49629,-2.79718,0.27536,-0.762378,-3.80191,2.59142,1.3869,-2.84713,2.96001,-0.786286,-2.26706,1.56615,1.38273,-2.80137,1.0253,1.39327,-2.91321,1.24231,-0.865427,-2.28126,1.72439,-0.729299,-2.25287,386,17,10.3396,15,5.8779
11.3582,-0.84844,0.177732,6.455,-0.289964,0.738348,5.42746,-0.295888,0.732257,11.3582,2.29315,-1.893,8.1937,1.50588,-2.20071,6.50413,1.46775,-2.34446,2.60535,-0.268155,0.951828,3.8296,1.40988,-2.44262,2.82403,-0.321473,0.49871,2.69008,1.55018,-2.17944,1.50859,-0.313525,0.411777,1.31554,-0.330588,0.59424,1.12059,1.49443,-2.24975,1.57247,1.5899,-2.12428,536,13,8.38448,16,10.0256
4.66641,2.86188,-2.59741,6.562,3.08402,-2.21279,5.84654,3.08983,-2.1884,4.66641,-0.279708,-0.826436,2.57819,-0.123563,-0.339058,3.59147,-0.150026,-0.32535,1.17499,2.88126,-1.66614,1.00743,-0.497821,0.274208,4.70331,3.14158,-2.28008,2.66655,-0.0209029,-0.526245,2.32475,3.12473,-2.22455,2.37921,-3.12515,-2.33131,1.31979,-0.0303252,-0.6159,1.34688,-0.0116701,-0.434426,241,7,4.55811,8,5.645
5.94499,-1.12692,-2.76485,5.65001,-1.08039,-2.71022,3.92601,-1.01153,-2.73918,5.94499,2.01468,-4.92507,2.93211,2.31759,-5.74292,1.89994,2.39772,-5.93445,0.118932,-1.56282,-4.52022,0.597319,-2.61613,-5.89279,3.82521,-0.995247,-2.56779,1.81456,2.07796,-5.62152,2.22812,-1.0381,-2.55715,1.60198,-0.935622,-2.57942,0.930386,2.0228,-5.47371,0.887078,2.13582,-5.75329,178,4,5.06909,4,2.19535
4.64969,0.938037,-0.63623,2.65615,1.08326,0.174253,2.71651,0.809153,0.540124,4.64969,-2.20356,-1.16699,3.72248,-2.12429,-1.46322,1.79573,-2.14599,-1.42813,1.53015,0.92683,0.0533102,1.14031,-1.5796,-1.36624,1.21035,0.660176,1.01894,1.03397,-2.77925,-1.13357,0.739406,0.581648,1.05234,0.476761,0.782142,0.955572,0.59862,-2.88823,-1.01808,0.443708,-2.63198,-1.26025,176,5,4.01041,9,3.52749
6.41995,-1.60326,4.99337,9.48109,-1.53941,4.52403,7.79888,-1.50073,4.53063,6.41995,1.53833,2.65594,4.71916,0.788949,3.06809,2.9337,0.778773,3.1485,5.31964,-1.53711,4.56213,1.94957,0.890159,3.2093,2.4903,-1.42294,4.45504,1.01951,0.564577,2.98083,1.25925,-1.38748,4.53927,1.23264,-1.45917,4.35955,0.594001,0.630743,3.03625,0.428611,0.472818,2.89075,123,5,8.61241,7,5.21947
5.5765,2.27414,0.266154,7.84849,2.14488,0.0179073,6.20618,2.09505,0.00431181,5.5765,-0.867453,-0.520715,2.09186,-1.3954,-0.91148,2.63661,-1.24748,-1.21565,3.34095,1.93192,0.106728,0.847523,-0.55893,-1.52425,2.95974,2.27942,-0.111432,2.05404,-1.51277,-0.931261,1.8043,2.31952,-0.101678,1.15915,2.21699,-0.126238,1.22653,-1.56637,-0.85225,0.831864,-1.43369,-1.03644,233,4,7.31319,3,2.15264
10.8834,0.755301,0.676532,10.1026,1.2092,0.55025,4.25984,1.52981,1.58493,10.8834,-2.38629,-0.184283,6.28739,-3.11767,-0.759478,2.17152,-1.38815,-3.24369,0.447167,2.55438,1.97626,0.447446,-0.419688,-2.07976,4.04564,1.43523,1.47433,1.95313,-1.57806,-3.28404,2.36818,1.45937,1.42505,1.67912,1.40117,1.53948,1.1704,-1.59661,-3.30276,0.783231,-1.55034,-3.25472,731,19,9.99633,20,9.40284
4.04217,-0.513343,-0.839266,1.9688,-0.0433247,-0.294439,1.19988,-0.140178,0.893922,4.04217,2.62825,-3.84401,5.04791,2.51435,-3.55875,4.13159,2.3994,-3.53854,0.3178,2.65493,1.38601,2.20851,2.6735,-3.56634,1.50267,-0.21206,0.405141,2.09272,2.10971,-3.42126,0.848982,-0.160487,0.27203,0.656282,-0.278797,0.566224,1.07741,2.01813,-3.34033,1.02457,2.20603,-3.49149,158,2,1.50526,4,4.72455
4.91409,1.26595,4.23921,2.56788,1.73719,4.67938,2.31779,1.82104,4.64476,4.91409,-1.87564,3.65687,3.44861,-2.01635,3.48056,3.00086,-2.32604,3.64146,0.599089,0.588676,4.26482,1.38023,-2.57244,3.89692,2.19295,2.08167,4.50565,1.69607,-2.12622,3.31135,1.23854,2.1182,4.4028,0.956303,2.03436,4.62309,0.668189,-2.2236,3.44231,1.03309,-2.06329,3.21097,199,7,3.79749,10,6.92593
4.17649,2.27621,1.96571,2.87412,2.77248,2.20609,3.87831,2.99604,1.99594,4.17649,-0.865382,-0.0987865,3.36503,-1.59708,-0.273495,2.19081,-1.73529,-0.586015,0.459991,1.81693,2.06466,0.073516,-0.0979866,-2.98137,3.72704,3.11036,1.90334,2.19692,-1.76869,-0.285507,1.40511,3.11572,1.90663,2.32196,3.10712,1.90133,0.81547,-1.77485,-0.349577,1.38147,-1.76504,-0.247124,108,3,4.3118,2,2.19694
7.11543,1.12917,1.03577,4.22869,1.47994,0.894444,6.06659,1.3687,0.969493,7.11543,-2.01242,-0.623714,5.37638,-2.3039,-0.933105,4.75212,-2.33702,-0.966947,2.67477,1.15661,0.777401,0.510736,-2.37642,-0.0280966,3.49738,1.5304,1.07938,4.24183,-2.33227,-1.05181,2.15045,1.55055,1.08528,1.34806,1.49825,1.06924,1.60443,-2.34653,-1.04449,2.63767,-2.3236,-1.05617,274,4,7.19803,8,6.1219
7.57223,-2.52111,1.01791,10.1872,-2.38108,0.981036,7.98038,-2.38803,0.919067,7.57223,0.620484,0.546513,5.40293,0.33152,0.826115,4.06022,0.356043,0.876021,3.3566,-2.27052,1.07137,3.03948,0.317075,0.736954,4.66355,-2.47251,0.791173,1.02987,0.471275,1.21423,2.32711,-2.52502,0.769512,2.34283,-2.42036,0.810613,0.388319,0.55973,1.47822,0.643987,0.417982,1.01729,188,14,14.1577,5,4.97908
4.21131,1.47186,-0.860787,4.26702,1.53487,-0.624026,3.22835,1.44907,-0.593378,4.21131,-1.66973,-1.44386,4.03674,-1.6153,-1.3053,3.21904,-1.89941,-1.29794,0.843657,0.70338,-0.178495,0.988068,-1.84665,-1.82843,2.67065,1.66508,-0.655487,2.23296,-1.92275,-0.951052,1.36102,1.56261,-0.67473,1.3241,1.77041,-0.629108,1.32163,-1.97143,-0.873929,0.915162,-1.85243,-1.05229,364,16,9.63801,8,7.95477
5.36833,1.45962,1.66419,6.08599,1.3711,1.4396,2.53962,1.28449,1.8014,5.36833,-1.68197,1.11292,5.36734,-1.31072,1.27776,3.51624,-1.32018,1.23741,0.862334,1.64128,0.91191,2.49657,-1.28248,0.968544,1.75759,1.11227,2.03107,1.02576,-1.41203,1.7074,0.997656,1.03125,2.06869,0.767469,1.21767,1.97001,0.619544,-1.55649,1.55031,0.422198,-1.19917,1.87283,197,7,6.54518,9,5.67852
4.51927,2.73714,4.02948,6.02467,2.32885,3.75282,5.66586,2.32888,3.78836,4.51927,-0.404455,4.7184,1.48078,-0.288295,5.45132,2.13497,-0.115089,4.96144,3.18071,2.3683,3.91967,0.929666,-0.639306,5.21269,2.49078,2.27854,3.5882,1.40919,0.221438,4.55633,1.36279,2.20437,3.52133,1.13624,2.36753,3.65618,0.520166,0.193935,4.7349,0.889336,0.237523,4.4345,188,10,9.65297,5,2.45853
4.50041,1.81283,0.49799,3.92298,2.18432,0.711467,3.3602,2.4755,0.689895,4.50041,-1.32876,1.48144,6.03684,-1.75074,1.36106,4.24554,-1.75737,1.53995,2.21397,2.6867,0.48459,1.96876,-2.09171,1.31596,1.28237,2.10516,0.940104,2.47172,-1.49292,1.62612,0.573608,2.29086,1.02472,0.726389,1.95883,0.850452,1.46052,-1.43165,1.61448,1.01788,-1.58088,1.63661,218,9,7.33759,8,7.45846
7.44217,-0.954065,2.86793,6.97285,-0.577138,2.88619,5.00492,-0.57825,3.0061,7.44217,2.18753,0.0339469,8.25935,1.83426,-0.0140569,6.42491,1.72332,0.14345,1.55262,-1.00995,2.78112,0.313661,2.41735,0.949799,3.65298,-0.39946,3.03664,6.18706,1.69089,0.0936145,1.44253,-0.429892,3.02348,2.21155,-0.379611,3.04464,2.4242,1.67851,0.107703,3.76317,1.69886,0.0845211,107,7,7.45378,3,8.51184
5.16846,2.03334,-3.42624,5.96124,1.36595,-3.4432,3.94177,1.34319,-3.51591,5.16846,-1.10825,-4.25592,5.74977,-0.81873,-4.00802,0.427274,-0.509982,4.61367,1.31473,0.975792,-3.02441,0.61988,-1.95149,3.6085,2.75556,1.51542,-3.64591,0.706059,0.54647,3.35617,1.2129,1.48831,-3.57654,1.54346,1.53672,-3.69675,0.350404,0.770081,3.14868,0.372572,0.33637,3.47928,281,9,6.37814,4,0.863884
5.64745,0.120759,3.36382,5.51035,0.360022,3.40906,3.01949,0.146303,3.26736,5.64745,-3.02083,4.48685,5.71974,-3.06223,4.4558,6.83367,-3.01103,4.45871,0.237237,-2.00167,3.53541,1.16041,-2.75877,3.98969,3.1552,0.209354,3.11545,5.71732,-3.0617,4.52476,1.30028,0.251467,3.18931,1.85689,0.179869,3.05918,3.37061,-3.06158,4.53753,2.34671,-3.06187,4.50614,264,12,8.25884,5,8.03929
11.1803,-1.13031,-3.77093,5.01475,-0.0530145,-4.56222,4.1233,-0.20199,-4.60655,11.1803,2.01128,1.1081,18.5003,2.52394,0.62091,15.1501,2.50596,0.635952,2.49212,-0.218596,-4.73189,6.02361,2.45109,0.734707,1.63205,-0.176631,-4.37786,9.14155,2.54211,0.566751,0.839475,-0.288417,-4.45864,0.803292,-0.0597882,-4.2711,3.66395,2.56311,0.584149,5.47894,2.52807,0.554901,165,8,6.73757,8,19.37
6.59094,-1.45074,2.39277,4.48626,-1.82328,1.81868,3.69182,-1.51096,1.86674,6.59094,1.69086,3.32916,6.75478,1.93923,3.49512,3.22396,2.02568,3.74242,0.744565,-2.38963,1.65886,1.6146,2.43609,3.7476,3.26733,-1.33461,1.8151,1.85865,1.67173,3.59337,1.78944,-1.30773,1.85774,1.47932,-1.36712,1.76015,0.903903,1.57085,3.67882,0.963654,1.76634,3.49587,327,12,6.54101,17,9.00069
4.86633,0.747126,1.13645,5.31914,0.780706,0.579898,4.52692,0.808413,0.746837,4.86633,-2.39447,0.0413642,3.22896,-2.41595,0.0881911,4.09789,-2.42691,0.0720862,2.11288,0.741519,0.381903,0.775866,3.04292,-0.0577439,2.42289,0.866738,1.008,3.60911,-2.27007,0.0942006,1.06142,0.846769,0.913011,1.36185,0.882302,1.07734,2.12961,-2.23846,0.061256,1.48209,-2.3155,0.141188,252,6,5.52184,5,4.55532
4.24979,-1.28554,-1.18122,2.16276,-1.0055,-1.22421,1.64633,-1.01536,-1.12596,4.24979,1.85605,-1.60432,6.13469,1.79206,-1.76322,3.38443,1.56049,-1.87702,1.04485,-0.424919,-1.13875,1.76805,1.94095,-1.63472,0.971725,-1.65714,-0.756149,1.86238,1.2002,-1.95366,0.478184,-1.40154,-0.698236,0.523236,-1.89031,-0.771794,0.960517,1.30605,-1.87093,0.912903,1.08879,-2.02334,353,12,6.59153,17,11.1389
5.79321,-2.24463,2.90316,8.1324,-2.6439,2.9192,5.52369,-2.66323,2.96972,5.79321,0.896961,2.33961,4.74352,1.37719,2.41582,4.87393,1.17387,2.35684,2.66598,-2.43045,3.02803,2.15992,1.50662,2.27039,2.99347,-2.87014,2.86598,2.91903,0.929762,2.34915,1.57914,-2.93329,2.82315,1.42097,-2.79996,2.90707,1.37232,1.01827,2.35482,1.55681,0.851766,2.33771,231,8,8.80239,13,8.93804
5.41248,-1.88261,-2.52518,5.66606,-1.94512,-2.48009,6.20792,-2.02104,-2.4822,5.41248,1.25898,-4.01851,2.23205,1.46583,-5.06997,3.80941,1.11317,-4.98247,3.09125,-2.01943,-2.65004,0.0109129,2.82746,-5.90792,3.11668,-2.02263,-2.28278,3.81099,1.11034,-4.9748,1.5175,-1.99453,-2.35918,1.60034,-2.04927,-2.20387,1.6537,1.09718,-5.04587,2.15754,1.12042,-4.91657,216,6,7.32276,9,7.26386
4.6886,1.47959,2.7582,0.231091,-1.2056,5.09773,0.885957,0.326063,3.98246,4.6886,-1.662,3.51413,5.91384,-1.10454,3.60733,4.91548,-1.11407,3.56157,1.01104,-0.143619,3.24141,1.99234,-1.47463,3.42471,0.457863,1.93093,3.85903,3.13117,-0.88765,3.57652,0.172778,1.29923,4.07943,0.334374,2.24101,3.53796,1.49449,-0.954345,3.60964,1.64303,-0.826992,3.54143,202,2,0.76376,5,5.57996
5.84492,-2.61968,-5.78949,5.75115,-2.12289,-6.07397,4.88854,-2.14864,-6.02732,5.84492,0.521911,-4.78809,4.12678,0.152523,-4.6824,3.67023,0.199688,-4.91323,0.104484,0.665413,-6.7008,1.88153,0.416337,-5.06946,4.98759,-2.15538,-5.96445,1.87678,-0.0175186,-4.66931,1.98455,-2.178,-5.9458,3.00388,-2.14043,-5.9763,0.811377,-0.00787376,-4.82295,1.06547,-0.0248632,-4.53404,341,5,6.77626,7,4.91441
4.28627,-1.67174,-1.74155,2.84218,-1.6129,-1.58885,2.14402,-1.8385,-2.21144,4.28627,1.46985,-2.84743,3.10161,1.73985,-3.18093,2.1853,1.8732,-3.13551,1.6604,-1.60239,-2.03691,0.371507,-2.83725,-3.55584,0.656841,-2.47123,-2.3499,2.21736,1.70486,-2.8227,0.423078,-2.21252,-2.08984,0.270447,-2.88299,-2.55395,1.40553,1.71325,-2.81634,0.811967,1.69034,-2.83346,108,3,2.25441,3,2.41835
5.44141,-1.58264,-1.56608,8.10177,-2.08268,-1.5816,7.36127,-2.02005,-1.57103,5.44141,1.55895,-2.31847,4.09884,2.39572,-2.4508,3.10901,2.08792,-2.58441,4.80226,-1.96975,-1.45844,0.688077,2.27624,-1.60663,2.57642,-2.11391,-1.7488,2.4365,2.03503,-2.74283,1.20875,-2.21967,-1.77441,1.38033,-2.02134,-1.717,1.53703,2.00695,-2.72681,0.90111,2.08295,-2.76781,413,11,9.77444,16,12.0674
13.9067,-1.2737,1.91964,5.03261,-1.03303,2.72275,4.17194,-1.02385,2.774,13.9067,1.86789,-0.324348,17.9115,1.44703,-0.0355486,17.3229,1.43003,-0.0641672,0.944001,-0.846239,2.05493,11.7366,1.4475,-0.037497,3.24708,-1.07524,2.90845,5.59182,1.39335,-0.119912,1.3389,-1.08531,2.86116,1.9083,-1.06817,2.9403,3.41199,1.41448,-0.115379,2.18179,1.3603,-0.126888,567,16,8.8134,21,23.7494
11.1528,-2.45119,-0.0976947,5.5309,-2.02353,0.602814,3.89212,-2.04096,0.743058,11.1528,0.690399,-1.27992,17.0498,0.440738,-1.0371,8.82697,0.432969,-1.02467,0.724326,-1.21844,0.972502,3.47109,0.232909,-1.05857,3.44051,-2.19587,0.637478,5.46879,0.55944,-0.986378,1.31456,-2.20826,0.673706,2.12611,-2.18821,0.614657,3.12768,0.588084,-0.972723,2.34411,0.521216,-1.00343,576,27,14.1587,21,24.286
