cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
2.12288,1.35562,-3.47126,-3.26925,2.86846,0.396366,-3.14048,-3.02012,1.21231,0.285001,-4.00352,-3.3974,2.12288,-1.78597,0.00233692,0.00190855,3.27047,-1.09613,-0.270288,-0.246188,1.47159,-1.26644,0.075159,0.0465858,1.46177,0.340336,-3.12074,-3.11622,1.74236,-1.30909,-0.0854535,-0.0851813,0.279252,1.60588,0.831195,0.443346,0.260112,-2.54054,-4.85337,-4.09032,186,6,2.05659,3,2.38864
1.64498,-0.0654952,-6.02765,-5.72509,2.6762,-0.146766,-5.503,-5.36641,1.40055,0.0369275,-6.26058,-5.75064,1.64498,3.0761,-2.94443,-2.64415,2.2391,-2.75763,-3.0326,-2.84828,1.60274,-2.69706,-3.36718,-2.94076,1.40034,-0.424769,-6.00249,-5.99754,0.576218,-3.06358,-4.09772,-4.06923,1.08463,-2.5055,-2.39004,-2.29762,0.640853,1.37655,-5.56225,-5.32931,81,3,2.93892,0,0
2.90824,2.50893,-1.44255,-1.3384,2.14789,2.02677,-1.20084,-1.04057,1.79149,2.07699,-1.22689,-0.93671,2.90824,-0.632662,-3.9173,-3.79947,4.96051,-0.916942,-3.27061,-3.22699,3.14552,-0.881283,-3.51095,-3.36066,0.654277,-2.79365,-1.26125,-1.24237,1.62521,-0.566208,-3.77982,-3.77615,1.67769,-1.18618,-3.01307,-2.97175,1.80778,1.7115,-0.850743,-0.826111,177,6,3.35173,8,4.59313
1.84463,-0.297976,-1.76594,-1.53045,2.44672,-0.530648,-1.53331,-1.39011,1.97773,-0.552495,-1.75786,-1.46456,1.84463,2.84362,-1.18695,-0.985462,1.08748,-3.00215,-0.730814,-0.452567,0.568237,-2.94292,-0.514262,-0.155957,1.86037,-0.910243,-1.49408,-1.49155,0.982375,-2.22702,-0.501522,-0.496911,0.667527,1.50736,0.307225,0.248355,0.692577,0.671906,-1.59114,-1.40538,102,1,1.86037,1,0.0489656
1.02261,3.08111,-7.3264,-6.75244,0.426347,-1.14452,-8.08579,-6.78898,0.455069,-0.441073,-8.78485,-7.34544,1.02261,-0.0604792,-5.63406,-5.06013,1.94157,-0.920379,-5.29514,-5.06114,1.33526,-0.711122,-5.44825,-4.90729,0.679911,3.02474,-7.40645,-7.38581,0.284008,2.805,-6.17773,-6.06957,1.60295,-0.64626,-4.68374,-4.63843,1.12069,-0.246575,-7.41123,-7.32255,50,0,0,1,0.0951775
1.69449,2.27753,2.95301,2.66581,2.26853,1.13957,2.89217,2.71215,1.32738,0.839899,2.97278,2.43298,1.69449,-0.864062,1.10574,0.886518,3.32825,-0.215647,1.46391,1.38161,1.92079,-0.149833,1.59399,1.29743,1.45607,0.886582,2.08579,2.08136,1.34073,-0.421563,1.82243,1.81731,0.724882,0.369642,0.637641,0.537251,0.144124,-1.81074,4.59992,3.329,245,3,0.549441,2,1.39928
1.51656,-2.47742,-3.38535,-3.04535,3.03953,-2.33105,1.36037,1.26611,2.5191,-2.28673,1.27409,1.09327,1.51656,0.664176,-4.1243,-3.78345,0.234083,0.0919352,-6.32415,-4.45471,1.98238,-0.435005,-4.78806,-4.47117,1.48849,-2.80404,0.805054,0.802139,1.16247,-1.15542,-4.1512,-4.14405,1.34812,0.170101,-4.8024,-4.73949,1.42948,-1.74578,1.43112,1.38116,118,6,4.32146,1,1.34812
1.17826,2.63197,3.10667,2.62817,2.1227,-2.78032,2.54528,2.3458,1.33923,-2.8959,3.30796,2.77151,1.17826,-0.509623,-1.34418,-0.953002,1.7523,-0.923825,-0.92664,-0.739763,1.1651,-1.3693,-1.65121,-1.09681,0.908787,2.72214,3.44093,3.42929,1.14499,-0.625547,-0.864034,-0.858894,0.839617,-2.54591,-1.51028,-1.37752,0.839153,-2.16386,2.29123,2.14611,95,2,0.117021,2,0.148925
2.05556,-0.291427,2.97161,2.75955,2.48836,0.00649473,2.84269,2.68894,1.59149,-0.120203,3.22328,2.79336,2.05556,2.85017,2.36125,2.15246,1.64078,2.36828,2.11627,1.82429,1.34899,3.05195,2.19751,1.68577,1.19217,0.670166,2.91349,2.90672,1.19284,2.51722,2.11206,2.10546,0.688209,-2.14842,1.27841,1.10605,1.13325,-0.96458,2.76941,2.68327,117,2,0.976515,3,1.77976
1.15825,-2.20805,8.08495,7.59257,2.56922,-2.23594,7.28354,7.13689,1.44227,-2.33312,7.73369,7.24231,1.15825,0.93354,7.28661,6.79423,0.834434,2.04837,7.62191,6.90064,0.701729,1.29195,7.71487,6.67126,1.16959,-1.59436,6.98589,6.97882,0.661689,0.884266,5.70976,5.688,0.278774,2.51778,8.50224,7.79237,0.976667,3.01205,7.63918,7.52541,66,1,0.696691,1,0.0761267
1.5445,-3.10607,-0.491207,-0.358958,1.2148,-2.62347,0.298864,0.189764,1.88601,-2.60393,-0.472776,-0.342133,1.5445,0.0355229,0.375836,0.272614,0.878927,0.051338,1.31382,0.788273,1.90565,-0.500484,0.773957,0.577432,0.146027,0.941882,-2.2509,-1.93631,1.69783,-0.308487,0.241126,0.24033,0.402603,-1.43568,1.8227,1.4001,2.02108,-2.57551,-0.118264,-0.114901,108,1,2.02108,3,2.34517
2.81604,-0.125981,2.59302,2.46971,2.62208,-0.701653,2.26053,2.12247,0.950371,-0.41101,1.86376,1.15453,2.81604,3.01561,2.9796,2.85544,3.13232,-2.83134,3.07593,2.97318,2.50927,-2.71352,3.35954,3.14032,1.35905,-0.346071,1.35684,1.35225,1.70149,-2.21533,3.02145,3.01811,1.30018,2.8941,3.35732,3.29016,0.415287,2.94458,1.05798,0.744662,168,5,5.10841,2,1.96428
2.50254,3.09048,2.85318,2.7009,3.10709,-2.66838,2.64873,2.54514,1.71256,-2.30136,3.42374,3.03401,2.50254,-0.0511116,1.65995,1.51878,3.06867,-0.402288,1.88841,1.78659,1.46438,-0.44046,1.87476,1.42822,1.58227,-1.85944,3.20219,3.19833,1.31434,-1.09794,1.33133,1.32646,0.908282,0.644609,1.67778,1.55818,0.733222,2.80624,2.92722,2.74158,122,5,3.09164,4,1.51919
2.53942,0.185643,4.17422,4.02466,3.17011,-0.338424,3.95471,3.85377,1.76546,-0.284998,4.66358,4.28897,2.53942,-2.95595,-0.0634977,-0.0546816,2.31806,2.50928,-0.138025,-0.115988,1.1736,2.47886,-1.12282,-0.678581,1.96138,-0.13893,4.25669,4.25416,1.11397,-2.93859,-0.668262,-0.663727,0.961102,1.39728,-0.766948,-0.694015,0.334867,-2.40582,4.98078,4.40347,97,5,3.04916,4,2.1775
3.1163,-1.83356,3.99136,3.88724,3.47284,-1.87754,4.22171,4.13622,2.57053,-1.84875,4.02657,3.81531,3.1163,1.30804,4.57117,4.467,3.12925,1.49498,4.31099,4.20761,2.48918,1.65999,3.99989,3.77732,1.51951,-1.90999,3.29594,3.29175,1.17942,2.44833,3.74648,3.73953,1.85673,1.19269,3.83481,3.80069,1.05797,-1.76072,4.5795,4.48102,300,13,4.90059,2,2.24347
1.49095,1.17187,3.52423,3.1755,2.07311,1.35573,2.96779,2.75865,2.28176,1.17243,2.76743,2.51425,1.49095,-1.96972,0.286952,0.203668,1.28958,-2.76919,0.957464,0.672239,2.05813,-2.70261,0.218875,0.162775,1.91071,0.828001,2.34374,2.34113,2.02804,-2.59914,-0.0535841,-0.0534578,0.213416,2.20278,1.69699,0.913821,0.806094,2.10033,3.01831,2.85995,94,2,2.07533,2,2.23944
3.30938,2.97366,-4.42346,-4.33007,2.72758,2.46213,-4.86967,-4.73757,1.20494,2.60676,-6.02014,-5.40896,3.30938,-0.167934,-4.59974,-4.50633,3.9824,0.342699,-4.494,-4.42768,2.46555,0.535052,-4.60766,-4.38151,1.06946,-3.10515,-5.92575,-5.91731,1.96798,0.919009,-4.47728,-4.47477,0.976808,-0.320134,-4.32764,-4.21394,0.653906,1.52172,-4.98315,-4.75764,124,2,0.266269,3,2.33146
2.06369,0.286826,-5.94573,-5.73365,2.47488,-0.228104,-6.16884,-6.01241,0.868049,-0.648373,-6.40215,-5.53941,2.06369,-2.85477,-5.67041,-5.45833,2.18739,-2.42005,-5.98323,-5.79052,1.90123,-2.15376,-6.13277,-5.79576,0.400987,0.234381,-6.97791,-6.92073,1.4336,-1.69251,-5.45474,-5.45003,0.887886,-2.95557,-6.41168,-6.27699,0.687186,-1.11599,-4.91239,-4.70434,66,2,0.198026,0,0
2.04631,-2.20015,6.00409,5.78907,2.74673,-2.09204,6.20243,6.07193,2.15229,-2.17565,6.55815,6.27813,2.04631,0.941444,6.72616,6.51114,1.82726,0.840195,6.46603,6.20846,1.49447,0.964687,6.21399,5.74456,1.57064,-2.20957,6.75641,6.75248,0.10426,-2.17314,4.32298,3.80991,1.59873,0.964932,6.13597,6.09043,0.584982,-2.08446,5.65563,5.38675,70,3,1.92677,3,1.99901
2.73732,1.13263,-5.24929,-5.11801,3.0896,1.15295,-5.30019,-5.19437,1.82363,1.03326,-5.2641,-4.90625,2.73732,-2.00896,-5.47861,-5.34732,2.45429,-2.01836,-5.43708,-5.27839,2.19798,-2.0401,-5.88123,-5.61011,1.18493,1.47218,-4.36983,-4.36294,1.8303,-2.18931,-5.27027,-5.26737,0.473907,-1.42856,-6.81399,-6.44657,0.904205,0.442604,-5.65684,-5.52639,87,2,1.76821,3,2.03614
2.68181,2.62718,2.98865,2.85334,3.14333,2.15046,3.26766,3.16541,2.04396,2.16533,3.14028,2.83901,2.68181,-0.514409,3.95687,3.82089,3.3115,-0.216892,3.70895,3.61576,3.09205,-0.11731,3.8123,3.65736,1.62784,1.6539,2.78421,2.78058,0.929463,0.787152,3.59435,3.58322,2.62142,-0.399771,3.70091,3.68351,1.01224,3.07138,3.02987,2.92373,96,5,2.43497,4,3.72869
1.21396,0.679752,3.92777,3.46489,0.588403,0.705346,4.60823,3.6015,0.488744,1.19841,4.34603,2.97615,1.21396,-2.46184,1.62699,1.21608,2.09772,-2.6834,1.63763,1.44928,1.60249,-2.61205,1.49419,1.12563,0.285709,0.743003,4.79438,4.6874,0.415074,2.26996,0.0703363,0.0666738,1.58609,-2.35117,1.49566,1.45403,0.263983,1.69455,2.49894,1.76987,111,2,0.403578,2,1.7343
2.30654,0.405686,-1.83078,-1.66486,2.77734,0.351067,-1.54679,-1.43124,2.03824,0.327391,-1.9216,-1.63462,2.30654,-2.73591,0.166314,0.139614,2.64893,-2.1585,0.0980803,0.0853798,2.38992,-1.93766,0.272421,0.215762,1.34743,-0.115703,-1.20061,-1.19616,0.913233,-0.943502,0.326782,0.323157,2.04102,-2.32215,0.17325,0.16844,1.00382,0.940597,-2.2642,-2.15847,165,6,1.65495,2,2.45187
2.9425,-1.32211,2.36112,2.2479,1.35687,-0.688317,2.26266,1.87628,1.12036,-1.32222,2.87382,2.2189,2.9425,1.81948,1.5285,1.42447,4.30788,1.47833,1.27664,1.22807,3.08292,1.65411,1.54068,1.40046,1.41649,-1.69737,2.15731,2.15261,1.21727,1.0191,1.08196,1.07678,2.22345,1.98486,1.59886,1.57673,0.555369,0.612378,2.63275,2.34563,93,2,0.577262,2,2.99162
1.6816,-2.98422,-0.506415,-0.384714,1.43852,2.2257,-0.285764,-0.199178,1.52638,2.19839,0.100287,0.063584,1.6816,0.157374,-4.39496,-4.10239,0.854781,0.759784,-4.99513,-4.29229,1.38489,-0.368797,-5.40846,-4.89132,1.32711,2.47436,0.535096,0.532411,0.458546,0.844998,-3.84168,-3.79743,1.29782,-0.706206,-5.40182,-5.33425,0.439323,1.23153,-1.10598,-0.804824,106,1,1.32711,1,1.29782
1.36589,-0.274009,0.726548,0.510848,2.23855,-0.137387,0.518947,0.436709,2.04465,-0.224867,0.744912,0.571143,1.36589,2.86758,-0.197987,-0.133775,0.403539,-2.86754,-1.39827,-0.475617,0.216537,-3.05811,-3.41846,-1.33002,2.01198,-0.315332,0.346494,0.345695,0.858726,-1.83185,-1.60366,-1.59164,0.811596,1.56359,-1.21885,-1.08998,0.186309,1.12465,2.33861,1.3568,89,1,2.01198,3,0.977757
2.87549,2.80967,-3.91447,-3.79424,3.14106,2.76827,-3.9477,-3.84507,1.67585,2.70477,-4.07828,-3.67578,2.87549,-0.331919,-4.40182,-4.28152,2.71396,-0.200661,-4.37692,-4.24368,1.77371,-0.261466,-4.81086,-4.43867,1.20016,-3.01868,-3.23977,-3.23307,0.548359,1.21803,-3.88199,-3.85064,1.80815,-0.568264,-4.66146,-4.62551,0.916596,1.93604,-4.31161,-4.18431,74,3,1.31874,2,1.92024
3.96943,2.03004,0.534173,0.502388,4.17253,2.22194,0.60813,0.575848,3.10786,2.25619,0.593204,0.515836,3.96943,-1.11155,0.776149,0.733575,3.94025,-1.27845,0.747885,0.705862,1.83433,-1.29616,1.23398,0.951876,1.88941,2.23025,0.0909019,0.0906555,1.06175,-0.441834,0.684597,0.679519,1.39068,-1.90969,1.19967,1.15066,1.22007,2.29637,1.17253,1.11075,91,4,3.3618,4,3.14977
6.71725,3.07915,-1.02738,-1.00867,3.36509,-2.94618,-0.324464,-0.297188,2.60012,-2.83796,-0.281404,-0.229675,6.71725,-0.0624456,-0.947358,-0.929487,5.94344,0.112734,-0.964527,-0.941645,4.31182,0.111154,-1.02217,-0.957263,1.08601,-2.23238,-0.733512,-0.728404,2.03858,-0.32193,-0.994076,-0.992302,2.60589,0.445666,-0.943201,-0.930266,1.81571,3.09781,0.0707698,0.0682945,276,2,0.612925,6,6.82251
2.39588,-1.28954,3.30727,3.14243,1.51656,-1.86731,3.29332,2.95355,1.09193,-1.88,3.21582,2.53784,2.39588,1.85205,3.20631,3.0416,4.11063,2.05314,3.00548,2.9433,2.54302,2.20458,3.32741,3.11293,1.15553,-2.10094,3.06119,3.05398,2.62796,2.14811,3.11118,3.10978,0.168892,-2.00929,4.2551,3.12885,0.255707,-0.169868,2.31018,1.56802,67,2,1.19661,5,4.03574
2.14399,2.1109,-1.02741,-0.879922,1.89476,1.63264,-1.25982,-1.06039,2.30651,1.96817,-1.22094,-1.01824,2.14399,-1.03069,2.35933,2.16442,1.4255,-1.16345,2.69509,2.32739,0.715436,-1.21301,4.23849,3.2132,0.481493,0.282316,-1.17992,-1.14675,1.06804,-0.553869,3.49242,3.48397,0.666685,-2.97833,3.08188,2.86443,2.40973,2.16799,-1.00763,-0.991979,82,2,2.60149,2,0.696606
1.56091,-2.1985,-4.46254,-4.13559,3.17404,-2.46028,-3.99584,-3.89513,1.78661,-2.48261,-4.42444,-4.05613,1.56091,0.943092,-2.70819,-2.38518,0.645164,1.4446,-3.20926,-2.28937,0.281964,1.59578,-3.59239,-1.72352,0.811131,-1.89618,-4.86591,-4.85132,0.325063,-2.78813,-0.222046,-0.20429,0.494275,0.923853,-3.01838,-2.67478,1.19825,-2.86658,-3.60023,-3.52196,79,2,0.926059,0,0
3.25248,0.147752,-0.0992692,-0.0901704,2.17043,0.305574,0.199277,0.164283,0.426164,0.947727,-1.66469,-0.540765,3.25248,-2.99384,-1.22441,-1.14451,3.79349,-2.97842,-1.25284,-1.19181,1.9721,3.08391,-1.18245,-0.93263,0.798316,2.67608,-0.722302,-0.713037,0.202009,0.144112,-2.35257,-2.1617,2.17039,3.10257,-0.777389,-0.761084,0.962125,-0.0127519,-0.459217,-0.411381,80,1,0.103082,4,3.74129
1.47753,-1.04215,-0.334607,-0.236992,2.67607,-0.73591,0.0636064,0.0554935,1.23484,-0.643965,-0.283381,-0.157899,1.47753,2.09945,2.0751,1.73655,1.2958,2.3792,2.0046,1.60261,0.654977,1.62668,3.7324,2.6325,0.497286,1.61118,-0.554269,-0.535442,0.579914,-1.21044,2.28165,2.25409,1.22066,1.76959,2.88239,2.80715,1.59641,-0.887735,-0.0404996,-0.0386927,66,3,3.05436,0,0
3.55841,2.70592,-1.2416,-1.17325,3.64498,3.07724,-1.11044,-1.04842,2.62329,2.97532,-0.976929,-0.830322,3.55841,-0.435671,-0.621031,-0.577181,3.24092,-0.647188,-1.11223,-1.03549,1.74929,-0.45309,-1.6385,-1.29795,0.948172,2.18989,-1.2776,-1.26844,1.76348,-0.336054,-1.02919,-1.02678,0.205929,-2.03421,-3.0547,-2.11264,2.06474,-2.97714,-0.643154,-0.62754,89,2,0.876693,3,2.13227
8.61992,-3.00622,4.32212,4.30721,8.18041,-3.12933,4.35818,4.34165,6.90636,3.07956,4.34206,4.30689,8.61992,0.135373,3.42973,3.41485,4.52897,1.23179,3.07655,3.02474,4.78181,1.18125,3.13551,3.06501,5.80604,3.02322,4.38156,4.38128,0.386079,2.48375,3.03353,2.97242,4.69425,1.10187,3.07855,3.07307,1.1567,-2.91707,4.0531,3.96948,106,3,6.41762,5,6.08984
2.49851,-2.63521,1.08893,0.969957,3.27366,-3.11214,0.835239,0.771803,2.45375,3.04855,1.06772,0.896183,2.49851,0.506384,-2.22043,-2.0707,2.81595,0.729397,-2.07607,-1.95554,1.07256,0.481811,-2.91952,-2.23216,2.41009,-3.07701,0.812313,0.81119,1.19607,0.795802,-1.79731,-1.79091,0.375095,-1.26323,-3.53096,-3.02988,0.385403,1.66976,1.65021,1.21857,78,1,0.341253,1,1.38596
1.83769,2.36236,3.04933,2.79553,2.81299,2.16947,2.9942,2.86979,1.83411,2.34022,2.95269,2.60053,1.83769,-0.77923,4.61827,4.36305,0.73848,-1.35123,5.41819,4.60113,0.603056,-1.04333,6.02057,4.84197,0.408018,2.21742,4.02904,3.97375,0.609439,-2.95964,4.20734,4.18179,0.991986,-0.426988,5.34278,5.23215,1.43003,2.37517,2.15037,2.09566,61,1,0.684632,1,0.833471
0.403413,0.474232,3.23247,1.90513,0.955866,-2.3694,2.58055,1.9733,0.583065,-2.03714,2.27974,1.16278,0.403413,-2.66736,5.49087,4.14292,0.41609,-2.80833,3.16709,1.86998,0.324762,-2.69749,4.16466,2.40973,1.0814,-1.80105,0.849494,0.8438,0.762668,-0.498984,2.28975,2.27362,0.98897,2.91163,2.61528,2.50536,0.532279,1.59965,1.92547,1.63257,69,2,0.521861,0,0
4.01055,0.510355,2.09727,2.03387,1.79315,0.0274812,2.82525,2.56245,2.0695,-0.00207137,3.20262,2.90674,4.01055,-2.63124,-1.65143,-1.5909,5.80316,-2.07197,-1.39093,-1.36247,3.45568,-2.11408,-1.45746,-1.34433,1.8316,-0.186211,3.21214,3.20925,2.38045,-1.77669,-1.41968,-1.41815,1.44349,-2.69154,-1.27605,-1.22909,0.429838,0.892937,2.53897,2.12645,96,2,2.0334,7,5.71735
0.487974,-0.224635,5.02417,3.85132,2.39726,0.47058,3.921,3.75596,1.01788,0.331292,4.52129,3.78584,0.487974,2.91696,7.5954,6.42214,0.543951,1.49361,7.40165,6.32552,0.400548,2.85046,8.20596,6.6453,1.08259,-0.175421,4.27305,4.26481,0.979602,3.05457,6.29537,6.28532,0.592953,0.0503342,7.36435,7.10104,0.530207,1.76717,3.40423,3.09303,182,5,1.83306,1,0.212771
1.60989,0.613022,2.91518,2.60524,1.56649,0.481615,2.87379,2.55134,1.15979,0.787595,3.50996,2.87382,1.60989,-2.52857,-0.674679,-0.509587,2.52169,-2.46182,-0.306929,-0.264843,2.16839,-2.31176,-0.0124938,-0.00947263,1.12129,1.62603,2.99063,2.98299,0.291729,1.22171,-0.557899,-0.507692,2.44055,-2.26609,0.0590667,0.0578954,0.929168,-0.326128,2.88006,2.75662,144,3,1.16315,3,4.08705
2.74746,2.48725,1.74187,1.62019,2.59001,2.90106,1.78975,1.65411,1.04375,2.79578,3.12153,2.41105,2.74746,-0.654342,1.85329,1.72992,2.3253,-1.07324,1.89721,1.73228,1.53643,-0.702084,1.43363,1.05232,0.405985,0.630812,3.44208,3.38634,0.602492,-2.39379,1.2408,1.21878,1.71666,-0.346215,1.02487,0.994454,1.31479,3.05452,2.13401,2.07,99,1,0.755998,2,2.18785
4.90692,-1.53684,-1.10559,-1.07003,8.0636,-1.95428,-0.937812,-0.925372,4.95763,-1.94565,-0.946525,-0.898424,4.90692,1.60475,-2.20221,-2.15867,1.02054,2.37612,-3.64611,-3.07224,1.74803,2.05888,-3.45342,-3.07459,3.14271,-2.21037,-0.88457,-0.883872,0.593652,0.446332,-2.92372,-2.89698,1.8694,2.38175,-3.16445,-3.13087,2.0927,-1.54185,-0.939492,-0.919714,105,6,7.58914,4,3.64775
2.81602,3.11616,2.6762,2.55265,2.52188,-2.31855,2.77828,2.62819,2.73249,-2.49049,2.86904,2.67934,2.81602,-0.0254291,0.674969,0.604506,3.16634,-0.305155,0.62329,0.569225,3.03038,-0.496524,0.602611,0.520962,2.18515,-2.3913,2.97965,2.97762,1.11355,0.108432,0.0726628,0.0720997,2.20725,-0.787534,0.76485,0.749247,0.598573,-2.86041,2.15541,1.90484,304,14,5.38999,5,4.33413
2.17093,-2.16871,7.47815,7.283,1.82286,-2.61972,7.47275,7.21421,1.26404,-2.68524,7.74051,7.16261,2.17093,0.972886,7.15032,6.95518,2.31218,1.76734,7.22152,7.04589,2.07311,1.70542,7.3519,7.05546,0.200244,-1.83497,9.21169,9.01371,0.456667,1.17142,8.31524,8.27059,1.69602,1.8429,6.69173,6.65106,1.14188,-2.8174,6.6716,6.58592,108,0,0,1,1.69602
2.0466,-1.15796,-2.05195,-1.84559,3.29546,-0.869777,-1.97111,-1.88089,1.79226,-0.843074,-2.58034,-2.21963,2.0466,1.98363,-2.33117,-2.12119,1.43438,1.48888,-2.19131,-1.8351,0.867468,1.37636,-2.54159,-1.70562,0.876545,-0.858974,-3.09175,-3.07928,0.700808,0.87821,-0.782977,-0.77032,0.418977,2.30233,-3.14755,-2.71479,0.915927,-0.827859,-1.58194,-1.466,80,2,2.30835,0,0
3.11482,2.15326,3.99577,3.89156,2.954,1.78536,3.90304,3.78844,1.79714,1.74181,3.87707,3.51212,3.11482,-0.988328,5.69967,5.59539,2.23771,-0.706901,6.11155,5.926,2.32832,-0.854596,6.32839,6.08058,0.546268,-3.09225,4.15948,4.12788,0.503194,-1.92577,5.24592,5.20886,2.13346,-0.64606,6.33976,6.31368,1.81378,1.43822,3.35243,3.31678,313,4,3.40636,4,3.06337
1.14652,0.0782712,7.4017,6.90292,1.16769,0.688499,6.8978,6.41049,0.44271,1.08085,8.41077,6.94533,1.14652,-3.06332,5.63447,5.13571,2.11274,2.44836,5.50058,5.2965,1.56737,2.44849,5.68491,5.24395,0.802501,-0.623557,6.80781,6.79291,0.597813,1.34672,4.43372,4.40719,1.40249,2.83853,5.6805,5.6221,0.966774,2.04696,7.17576,7.0599,132,1,0.0729932,2,1.56495
1.56777,2.3188,3.34436,3.02052,1.89321,1.61914,3.44262,3.19966,0.831859,1.44694,3.54972,2.65582,1.56777,-0.822793,5.90841,5.58345,3.03632,-0.965832,5.22151,5.11233,2.49996,-1.03935,5.51898,5.29778,0.222155,-1.09621,1.11529,0.985338,2.38217,-0.822888,5.28668,5.28496,0.540202,-2.28341,5.64312,5.33956,1.02309,1.56958,3.32214,3.21778,119,4,1.72272,4,3.08316
3.92811,-0.933675,-1.49919,-1.43799,2.63278,-0.590883,-1.1868,-1.07288,1.20042,-0.776388,-1.18037,-0.731054,3.92811,2.20792,-4.15352,-4.0855,4.2127,2.66133,-4.08289,-4.02324,3.70453,2.56835,-3.92755,-3.81471,0.589598,-2.49911,-0.230982,-0.224874,2.6328,2.43438,-4.07128,-4.06987,1.15039,2.87902,-3.37945,-3.29515,1.41523,-0.351947,-0.985771,-0.942932,285,19,11.8064,6,8.99426
2.09471,0.912008,0.436903,0.358876,3.23202,0.378811,-0.0641969,-0.0582382,1.75939,0.142995,0.266606,0.184089,2.09471,-2.22958,-2.78044,-2.57543,3.88055,-1.75231,-2.20723,-2.13938,3.63916,-1.69471,-2.30563,-2.19162,1.80403,-0.142723,0.0650278,0.0648343,0.179567,1.44633,-2.1155,-1.88776,3.81872,-1.69473,-2.21793,-2.20984,0.509257,1.6578,0.653897,0.484501,91,3,2.60529,1,3.81872
3.16629,-2.41189,-1.13083,-1.05016,3.46857,-1.95034,-1.44461,-1.3686,2.01492,-1.84732,-1.84302,-1.55398,3.16629,0.729707,-1.84193,-1.74615,4.56149,0.136434,-1.76352,-1.71525,1.98738,0.0312564,-2.05,-1.74828,2.09028,-1.78883,-1.38966,-1.38769,0.329844,-2.01199,-0.983318,-0.922306,2.15756,0.167812,-1.92154,-1.89712,0.141715,2.33391,-3.46737,-2.1913,58,5,3.7408,3,2.69279
1.3885,0.977904,-4.03297,-3.64666,3.35204,1.28163,-3.00419,-2.91342,2.76689,1.18816,-2.98456,-2.79847,1.3885,-2.16369,-3.39582,-3.01044,1.49463,2.62431,-5.69108,-5.34272,1.25908,2.8015,-5.442,-4.86145,0.926015,2.13061,-2.88154,-2.87038,0.512935,-2.0283,-5.78752,-5.7518,1.30272,2.39975,-4.55111,-4.48403,2.34543,0.863053,-2.79186,-2.77035,119,4,3.1043,0,0
2.5352,-0.738947,6.16372,6.01364,2.87553,-0.988216,6.18047,6.06013,1.18327,-0.978173,6.2204,5.59634,2.5352,2.40265,6.4631,6.31302,2.42124,2.676,6.4432,6.28078,2.00939,2.76641,6.52133,6.21069,0.262735,-2.21356,4.09808,3.97387,1.73523,2.81229,6.5878,6.58457,0.287228,2.48563,5.90383,5.21647,1.12449,-0.755715,6.2444,6.15627,94,2,1.23714,3,2.19039
2.07194,2.62386,2.939,2.72975,3.48138,1.96825,2.91032,2.82573,0.903017,2.08196,4.24906,3.41941,2.07194,-0.517728,2.18778,1.98352,2.12788,0.297507,2.37668,2.1792,0.76388,0.59608,2.44878,1.52019,1.36252,1.92229,3.47469,3.46948,0.559011,-2.99417,1.17399,1.14915,1.29055,0.407072,1.74179,1.67784,0.492386,-1.51518,3.6684,3.32116,83,3,1.71765,4,0.691243
3.28043,2.9744,-3.65891,-3.56412,2.69984,-3.00031,-3.78754,-3.65319,1.85043,-2.86368,-3.67595,-3.32613,3.28043,-0.167191,-1.60617,-1.51924,0.92499,-0.672071,-0.965099,-0.559324,1.35585,-0.803752,-1.54127,-1.08472,1.20986,2.83403,-2.90787,-2.9013,0.578016,-2.54098,-1.53581,-1.51005,1.55952,-0.429565,-0.961253,-0.926069,1.0752,-2.19264,-3.85826,-3.76271,116,6,2.39438,5,3.49518
2.35651,0.170532,-2.69,-2.52177,2.46033,0.0870287,-2.70012,-2.54376,1.21753,-0.092956,-2.70635,-2.11272,2.35651,-2.97106,-3.79351,-3.62363,2.28683,-2.98609,-3.80616,-3.62745,1.29913,-2.93219,-4.50348,-3.94443,1.55012,-0.210689,-1.97521,-1.97132,1.23327,-2.97037,-3.4199,-3.41355,0.0816846,-2.31804,-6.88292,-5.07043,0.369789,2.53381,-2.97047,-2.46347,88,1,0.134183,2,0.39356
1.07216,0.936745,1.14257,0.747207,1.1282,1.80121,1.16839,0.788938,0.572808,1.83406,2.48307,1.32402,1.07216,-2.20485,-2.24358,-1.72254,0.150642,-2.386,-4.20004,-1.91829,0.512824,-2.84959,-4.09497,-2.77116,0.636983,-0.866109,1.54211,1.52076,0.690538,-1.99748,-1.96006,-1.94084,0.522995,1.97427,-3.90571,-3.58751,1.18053,2.06667,1.2918,1.22329,96,4,0.969582,3,1.29685
